timestamp;status;request_time;upstream_response_time
1519327388.589;503;0.011;0.011
1519327388.591;503;0.002;0.002
1519327388.592;503;0.003;0.003
1519327388.643;200;0.025;0.025
1519327388.643;200;0.030;0.030
1519327388.664;200;0.036;0.036
1519327388.674;200;0.051;0.051
1519327388.705;200;0.043;0.043
1519327388.705;200;0.031;0.031
1519327388.705;200;0.037;0.037
1519327388.715;200;0.037;0.037
1519327388.750;200;0.037;0.037
1519327388.751;200;0.034;0.034
1519327388.751;200;0.029;0.029
1519327388.761;200;0.032;0.032
1519327388.801;200;0.037;0.037
1519327388.811;200;0.043;0.043
1519327388.811;200;0.039;0.039
1519327388.832;200;0.054;0.054
1519327388.859;200;0.046;0.046
1519327388.859;200;0.042;0.042
1519327388.862;200;0.039;0.039
1519327388.872;200;0.040;0.040
1519327388.888;200;0.026;0.026
1519327388.921;200;0.053;0.053
1519327388.921;200;0.043;0.043
1519327388.922;200;0.049;0.049
1519327388.948;200;0.036;0.036
1519327388.949;200;0.028;0.028
1519327388.968;200;0.045;0.045
1519327388.968;200;0.040;0.040
1519327388.995;200;0.032;0.032
1519327388.995;200;0.027;0.027
1519327389.004;200;0.030;0.030
1519327389.015;200;0.037;0.037
1519327389.035;200;0.023;0.023
1519327389.050;200;0.032;0.032
1519327389.050;200;0.027;0.027
1519327389.060;200;0.032;0.032
1519327389.089;200;0.027;0.027
1519327389.105;200;0.037;0.037
1519327389.105;200;0.032;0.032
1519327389.115;200;0.037;0.037
1519327389.145;200;0.033;0.033
1519327389.145;200;0.027;0.027
1519327389.165;200;0.036;0.036
1519327389.165;200;0.043;0.043
1519327389.206;200;0.044;0.044
1519327389.206;200;0.038;0.038
1519327389.206;200;0.034;0.034
1519327389.216;200;0.038;0.038
1519327389.246;200;0.034;0.034
1519327389.246;200;0.028;0.028
1519327389.266;200;0.038;0.038
1519327389.266;200;0.041;0.041
1519327389.291;200;0.029;0.029
1519327389.329;200;0.051;0.051
1519327389.329;200;0.061;0.061
1519327389.329;200;0.057;0.057
1519327389.377;200;0.065;0.065
1519327389.377;200;0.048;0.048
1519327389.377;200;0.048;0.048
1519327389.377;200;0.048;0.048
1519327389.420;200;0.042;0.042
1519327389.420;200;0.043;0.043
1519327389.420;200;0.043;0.043
1519327389.420;200;0.043;0.043
1519327389.460;200;0.040;0.040
1519327389.460;200;0.037;0.037
1519327389.460;200;0.032;0.032
1519327389.460;200;0.039;0.039
1519327389.490;200;0.023;0.023
1519327389.490;200;0.028;0.028
1519327389.519;200;0.046;0.046
1519327389.519;200;0.041;0.041
1519327389.538;200;0.025;0.025
1519327389.552;200;0.034;0.034
1519327389.552;200;0.027;0.027
1519327389.561;200;0.033;0.033
1519327389.603;200;0.035;0.035
1519327389.603;200;0.040;0.040
1519327389.623;200;0.051;0.051
1519327389.623;200;0.045;0.045
1519327389.649;200;0.037;0.037
1519327389.650;200;0.032;0.032
1519327389.670;200;0.042;0.042
1519327389.670;200;0.047;0.047
1519327389.717;200;0.054;0.054
1519327389.718;200;0.050;0.050
1519327389.718;200;0.045;0.045
1519327389.718;200;0.040;0.040
1519327389.790;200;0.072;0.072
1519327389.790;200;0.072;0.072
1519327389.790;200;0.066;0.066
1519327389.800;200;0.072;0.072
1519327389.840;200;0.050;0.050
1519327389.840;200;0.050;0.050
1519327389.840;200;0.050;0.050
1519327389.841;200;0.041;0.041
1519327389.868;200;0.027;0.027
1519327389.868;200;0.027;0.027
1519327389.888;200;0.047;0.047
1519327389.889;200;0.049;0.049
1519327389.936;200;0.067;0.067
1519327389.936;200;0.048;0.048
1519327389.936;200;0.047;0.047
1519327389.936;200;0.058;0.058
1519327389.962;200;0.025;0.025
1519327389.962;200;0.025;0.025
1519327389.981;200;0.045;0.045
1519327389.981;200;0.044;0.044
1519327390.001;200;0.028;0.028
1519327390.040;200;0.059;0.059
1519327390.040;200;0.059;0.059
1519327390.040;200;0.062;0.062
1519327390.080;200;0.040;0.040
1519327390.080;200;0.057;0.057
1519327390.080;200;0.040;0.040
1519327390.090;200;0.050;0.050
1519327390.110;200;0.030;0.030
1519327390.110;200;0.030;0.030
1519327390.130;200;0.039;0.039
1519327390.130;200;0.050;0.050
1519327390.155;200;0.037;0.037
1519327390.155;200;0.042;0.042
1519327390.176;200;0.046;0.046
1519327390.176;200;0.046;0.046
1519327390.197;200;0.029;0.029
1519327390.198;200;0.035;0.035
1519327390.215;200;0.039;0.039
1519327390.216;200;0.038;0.038
1519327390.237;200;0.024;0.024
1519327390.255;200;0.027;0.027
1519327390.257;200;0.039;0.039
1519327390.257;200;0.034;0.034
1519327390.285;200;0.023;0.023
1519327390.300;200;0.032;0.032
1519327390.301;200;0.028;0.028
1519327390.311;200;0.033;0.033
1519327390.344;200;0.032;0.032
1519327390.344;200;0.027;0.027
1519327390.359;200;0.035;0.035
1519327390.367;200;0.038;0.038
1519327390.390;200;0.028;0.028
1519327390.410;200;0.037;0.037
1519327390.411;200;0.043;0.043
1519327390.420;200;0.042;0.042
1519327390.451;200;0.038;0.038
1519327390.451;200;0.033;0.033
1519327390.471;200;0.048;0.048
1519327390.471;200;0.043;0.043
1519327390.501;200;0.039;0.039
1519327390.501;200;0.033;0.033
1519327390.521;200;0.043;0.043
1519327390.521;200;0.048;0.048
1519327390.555;200;0.042;0.042
1519327390.555;200;0.038;0.038
1519327390.573;200;0.050;0.050
1519327390.574;200;0.046;0.046
1519327390.598;200;0.030;0.030
1519327390.598;200;0.036;0.036
1519327390.617;200;0.039;0.039
1519327390.617;200;0.043;0.043
1519327390.646;200;0.034;0.034
1519327390.646;200;0.028;0.028
1519327390.666;200;0.043;0.043
1519327390.666;200;0.038;0.038
1519327390.695;200;0.033;0.033
1519327390.695;200;0.028;0.028
1519327390.700;200;0.027;0.027
1519327390.710;200;0.032;0.032
1519327390.741;200;0.023;0.023
1519327390.741;200;0.028;0.028
1519327390.761;200;0.033;0.033
1519327390.761;200;0.038;0.038
1519327390.788;200;0.025;0.025
1519327390.801;200;0.029;0.029
1519327390.801;200;0.033;0.033
1519327390.811;200;0.034;0.034
1519327390.840;200;0.023;0.023
1519327390.840;200;0.028;0.028
1519327390.859;200;0.036;0.036
1519327390.867;200;0.038;0.038
1519327390.887;200;0.024;0.024
1519327390.900;200;0.033;0.033
1519327390.901;200;0.028;0.028
1519327390.910;200;0.032;0.032
1519327390.955;200;0.042;0.042
1519327390.955;200;0.031;0.031
1519327390.955;200;0.038;0.038
1519327390.965;200;0.037;0.037
1519327390.993;200;0.030;0.030
1519327390.994;200;0.026;0.026
1519327391.013;200;0.035;0.035
1519327391.014;200;0.041;0.041
1519327391.051;200;0.038;0.038
1519327391.051;200;0.028;0.028
1519327391.051;200;0.033;0.033
1519327391.061;200;0.033;0.033
1519327391.101;200;0.032;0.032
1519327391.102;200;0.024;0.024
1519327391.102;200;0.040;0.040
1519327391.112;200;0.039;0.039
1519327391.149;200;0.036;0.036
1519327391.149;200;0.031;0.031
1519327391.169;200;0.040;0.040
1519327391.169;200;0.046;0.046
1519327391.196;200;0.033;0.033
1519327391.216;200;0.044;0.044
1519327391.216;200;0.047;0.047
1519327391.246;200;0.033;0.033
1519327391.246;200;0.023;0.023
1519327391.246;200;0.067;0.067
1519327391.256;200;0.039;0.039
1519327391.270;200;0.024;0.024
1519327391.297;200;0.029;0.029
1519327391.297;200;0.034;0.034
1519327391.317;200;0.044;0.044
1519327391.317;200;0.039;0.039
1519327391.366;200;0.053;0.053
1519327391.367;200;0.044;0.044
1519327391.367;200;0.049;0.049
1519327391.367;200;0.039;0.039
1519327391.395;200;0.028;0.028
1519327391.395;200;0.028;0.028
1519327391.410;200;0.032;0.032
1519327391.410;200;0.037;0.037
1519327391.446;200;0.028;0.028
1519327391.447;200;0.035;0.035
1519327391.463;200;0.040;0.040
1519327391.463;200;0.034;0.034
1519327391.497;200;0.033;0.033
1519327391.497;200;0.029;0.029
1519327391.517;200;0.043;0.043
1519327391.518;200;0.040;0.040
1519327391.544;200;0.031;0.031
1519327391.544;200;0.026;0.026
1519327391.554;200;0.031;0.031
1519327391.565;200;0.036;0.036
1519327391.615;200;0.053;0.053
1519327391.615;200;0.047;0.047
1519327391.634;200;0.061;0.061
1519327391.634;200;0.056;0.056
1519327391.661;200;0.027;0.027
1519327391.661;200;0.044;0.044
1519327391.680;200;0.046;0.046
1519327391.680;200;0.065;0.065
1519327391.709;200;0.031;0.031
1519327391.729;200;0.049;0.049
1519327391.730;200;0.062;0.062
1519327391.730;200;0.050;0.050
1519327391.765;200;0.035;0.035
1519327391.765;200;0.037;0.037
1519327391.806;200;0.076;0.076
1519327391.806;200;0.076;0.076
1519327391.817;200;0.038;0.038
1519327391.856;200;0.087;0.087
1519327391.856;200;0.050;0.050
1519327391.856;200;0.050;0.050
1519327391.883;200;0.055;0.055
1519327391.895;200;0.038;0.038
1519327391.896;200;0.039;0.039
1519327391.904;200;0.047;0.047
1519327391.925;200;0.042;0.042
1519327391.925;200;0.029;0.029
1519327391.945;200;0.049;0.049
1519327391.945;200;0.040;0.040
1519327391.973;200;0.045;0.045
1519327392.014;200;0.069;0.069
1519327392.014;200;0.089;0.089
1519327392.014;200;0.069;0.069
1519327392.024;200;0.046;0.046
1519327392.064;200;0.050;0.050
1519327392.064;200;0.050;0.050
1519327392.064;200;0.050;0.050
1519327392.074;200;0.046;0.046
1519327392.095;200;0.030;0.030
1519327392.095;200;0.031;0.031
1519327392.104;200;0.040;0.040
1519327392.124;200;0.029;0.029
1519327392.125;200;0.047;0.047
1519327392.125;200;0.030;0.030
1519327392.134;200;0.029;0.029
1519327392.155;200;0.029;0.029
1519327392.155;200;0.030;0.030
1519327392.175;200;0.040;0.040
1519327392.175;200;0.047;0.047
1519327392.203;200;0.030;0.030
1519327392.203;200;0.040;0.040
1519327392.219;200;0.041;0.041
1519327392.220;200;0.045;0.045
1519327392.267;200;0.055;0.055
1519327392.267;200;0.044;0.044
1519327392.267;200;0.047;0.047
1519327392.268;200;0.040;0.040
1519327392.294;200;0.027;0.027
1519327392.295;200;0.028;0.028
1519327392.310;200;0.032;0.032
1519327392.310;200;0.037;0.037
1519327392.343;200;0.031;0.031
1519327392.359;200;0.041;0.041
1519327392.367;200;0.039;0.039
1519327392.382;200;0.059;0.059
1519327392.402;200;0.039;0.039
1519327392.402;200;0.033;0.033
1519327392.413;200;0.035;0.035
1519327392.423;200;0.041;0.041
1519327392.452;200;0.040;0.040
1519327392.451;200;0.034;0.034
1519327392.472;200;0.048;0.048
1519327392.472;200;0.044;0.044
1519327392.498;200;0.036;0.036
1519327392.498;200;0.030;0.030
1519327392.518;200;0.046;0.046
1519327392.518;200;0.040;0.040
1519327392.543;200;0.030;0.030
1519327392.560;200;0.042;0.042
1519327392.560;200;0.037;0.037
1519327392.561;200;0.033;0.033
1519327392.611;200;0.049;0.049
1519327392.611;200;0.044;0.044
1519327392.611;200;0.039;0.039
1519327392.621;200;0.042;0.042
1519327392.650;200;0.038;0.038
1519327392.650;200;0.033;0.033
1519327392.660;200;0.037;0.037
1519327392.672;200;0.044;0.044
1519327392.700;200;0.023;0.023
1519327392.700;200;0.032;0.032
1519327392.701;200;0.039;0.039
1519327392.711;200;0.039;0.039
1519327392.751;200;0.033;0.033
1519327392.751;200;0.039;0.039
1519327392.771;200;0.048;0.048
1519327392.771;200;0.043;0.043
1519327392.807;200;0.029;0.029
1519327392.807;200;0.045;0.045
1519327392.807;200;0.039;0.039
1519327392.817;200;0.044;0.044
1519327392.852;200;0.039;0.039
1519327392.852;200;0.035;0.035
1519327392.853;200;0.030;0.030
1519327392.863;200;0.035;0.035
1519327392.915;200;0.053;0.053
1519327392.915;200;0.048;0.048
1519327392.930;200;0.052;0.052
1519327392.933;200;0.060;0.060
1519327392.953;200;0.038;0.038
1519327392.954;200;0.036;0.036
1519327392.974;200;0.043;0.043
1519327392.974;200;0.041;0.041
1519327393.001;200;0.027;0.027
1519327393.001;200;0.033;0.033
1519327393.021;200;0.058;0.058
1519327393.021;200;0.043;0.043
1519327393.053;200;0.035;0.035
1519327393.069;200;0.047;0.047
1519327393.069;200;0.040;0.040
1519327393.074;200;0.051;0.051
1519327393.111;200;0.041;0.041
1519327393.111;200;0.043;0.043
1519327393.116;200;0.038;0.038
1519327393.121;200;0.047;0.047
1519327393.145;200;0.028;0.028
1519327393.145;200;0.032;0.032
1519327393.145;200;0.023;0.023
1519327393.155;200;0.027;0.027
1519327393.199;200;0.036;0.036
1519327393.199;200;0.031;0.031
1519327393.219;200;0.046;0.046
1519327393.219;200;0.041;0.041
1519327393.259;200;0.042;0.042
1519327393.260;200;0.032;0.032
1519327393.260;200;0.048;0.048
1519327393.260;200;0.036;0.036
1519327393.304;200;0.041;0.041
1519327393.304;200;0.037;0.037
1519327393.304;200;0.032;0.032
1519327393.315;200;0.037;0.037
1519327393.371;200;0.058;0.058
1519327393.371;200;0.049;0.049
1519327393.371;200;0.042;0.042
1519327393.371;200;0.054;0.054
1519327393.374;503;0.003;0.003
1519327393.375;503;0.002;0.002
1519327393.380;503;0.002;0.002
1519327393.394;200;0.023;0.023
1519327393.444;200;0.031;0.031
1519327393.444;200;0.027;0.027
1519327393.464;200;0.041;0.041
1519327393.464;200;0.036;0.036
1519327393.490;200;0.028;0.028
1519327393.524;200;0.046;0.046
1519327393.524;200;0.056;0.056
1519327393.524;200;0.051;0.051
1519327393.571;200;0.058;0.058
1519327393.571;200;0.047;0.047
1519327393.571;200;0.042;0.042
1519327393.581;200;0.057;0.057
1519327393.623;200;0.052;0.052
1519327393.623;200;0.045;0.045
1519327393.623;200;0.042;0.042
1519327393.629;200;0.056;0.056
1519327393.653;200;0.030;0.030
1519327393.653;200;0.030;0.030
1519327393.673;200;0.043;0.043
1519327393.673;200;0.044;0.044
1519327393.700;200;0.038;0.038
1519327393.700;200;0.032;0.032
1519327393.720;200;0.047;0.047
1519327393.720;200;0.042;0.042
1519327393.763;200;0.045;0.045
1519327393.763;200;0.050;0.050
1519327393.778;200;0.050;0.050
1519327393.779;200;0.056;0.056
1519327393.821;200;0.058;0.058
1519327393.821;200;0.042;0.042
1519327393.821;200;0.042;0.042
1519327393.822;200;0.054;0.054
1519327393.860;200;0.038;0.038
1519327393.860;200;0.032;0.032
1519327393.885;200;0.063;0.063
1519327393.885;200;0.062;0.062
1519327393.907;200;0.038;0.038
1519327393.934;200;0.049;0.049
1519327393.935;200;0.057;0.057
1519327393.941;200;0.056;0.056
1519327393.979;200;0.044;0.044
1519327393.979;200;0.061;0.061
1519327393.982;200;0.041;0.041
1519327393.989;200;0.054;0.054
1519327394.013;200;0.031;0.031
1519327394.013;200;0.034;0.034
1519327394.013;200;0.034;0.034
1519327394.023;200;0.034;0.034
1519327394.047;200;0.034;0.034
1519327394.063;200;0.046;0.046
1519327394.063;200;0.035;0.035
1519327394.063;200;0.040;0.040
1519327394.085;200;0.023;0.023
1519327394.100;200;0.032;0.032
1519327394.100;200;0.028;0.028
1519327394.110;200;0.032;0.032
1519327394.145;200;0.033;0.033
1519327394.150;200;0.033;0.033
1519327394.170;200;0.042;0.042
1519327394.171;200;0.048;0.048
1519327394.191;200;0.022;0.022
1519327394.206;200;0.042;0.042
1519327394.206;200;0.028;0.028
1519327394.217;200;0.044;0.044
1519327394.246;200;0.034;0.034
1519327394.247;200;0.030;0.030
1519327394.247;200;0.025;0.025
1519327394.257;200;0.028;0.028
1519327394.294;200;0.026;0.026
1519327394.294;200;0.029;0.029
1519327394.304;200;0.031;0.031
1519327394.315;200;0.037;0.037
1519327394.339;200;0.027;0.027
1519327394.353;200;0.036;0.036
1519327394.353;200;0.025;0.025
1519327394.353;200;0.030;0.030
1519327394.401;200;0.039;0.039
1519327394.400;200;0.032;0.032
1519327394.420;200;0.047;0.047
1519327394.421;200;0.042;0.042
1519327394.445;200;0.028;0.028
1519327394.458;200;0.043;0.043
1519327394.458;200;0.030;0.030
1519327394.467;200;0.044;0.044
1519327394.499;200;0.037;0.037
1519327394.499;200;0.030;0.030
1519327394.519;200;0.046;0.046
1519327394.519;200;0.041;0.041
1519327394.556;200;0.044;0.044
1519327394.566;200;0.049;0.049
1519327394.567;200;0.044;0.044
1519327394.567;200;0.038;0.038
1519327394.590;200;0.027;0.027
1519327394.603;200;0.030;0.030
1519327394.604;200;0.036;0.036
1519327394.614;200;0.036;0.036
1519327394.655;200;0.041;0.041
1519327394.656;200;0.038;0.038
1519327394.676;200;0.048;0.048
1519327394.676;200;0.053;0.053
1519327394.716;200;0.040;0.040
1519327394.725;200;0.062;0.062
1519327394.726;200;0.058;0.058
1519327394.726;200;0.048;0.048
1519327394.753;200;0.030;0.030
1519327394.793;200;0.067;0.067
1519327394.793;200;0.067;0.067
1519327394.794;200;0.066;0.066
1519327394.825;200;0.052;0.052
1519327394.825;200;0.031;0.031
1519327394.845;200;0.051;0.051
1519327394.846;200;0.052;0.052
1519327394.873;200;0.047;0.047
1519327394.914;200;0.088;0.088
1519327394.914;200;0.068;0.068
1519327394.914;200;0.068;0.068
1519327394.925;200;0.051;0.051
1519327394.944;200;0.030;0.030
1519327394.944;200;0.030;0.030
1519327394.964;200;0.049;0.049
1519327394.964;200;0.039;0.039
1519327394.993;200;0.049;0.049
1519327394.993;200;0.049;0.049
1519327395.013;200;0.049;0.049
1519327395.014;200;0.046;0.046
1519327395.041;200;0.047;0.047
1519327395.041;200;0.024;0.024
1519327395.061;200;0.047;0.047
1519327395.062;200;0.068;0.068
1519327395.089;200;0.027;0.027
1519327395.089;200;0.047;0.047
1519327395.109;200;0.047;0.047
1519327395.109;200;0.041;0.041
1519327395.141;200;0.032;0.032
1519327395.141;200;0.051;0.051
1519327395.141;200;0.052;0.052
1519327395.151;200;0.033;0.033
1519327395.172;200;0.030;0.030
1519327395.171;200;0.029;0.029
1519327395.181;200;0.040;0.040
1519327395.207;200;0.034;0.034
1519327395.207;200;0.035;0.035
1519327395.207;200;0.039;0.039
1519327395.217;200;0.035;0.035
1519327395.250;200;0.037;0.037
1519327395.251;200;0.033;0.033
1519327395.263;200;0.035;0.035
1519327395.263;200;0.040;0.040
1519327395.293;200;0.030;0.030
1519327395.313;200;0.040;0.040
1519327395.314;200;0.046;0.046
1519327395.324;200;0.046;0.046
1519327395.344;200;0.031;0.031
1519327395.345;200;0.027;0.027
1519327395.364;200;0.041;0.041
1519327395.364;200;0.036;0.036
1519327395.401;200;0.038;0.038
1519327395.401;200;0.032;0.032
1519327395.401;200;0.028;0.028
1519327395.411;200;0.033;0.033
1519327395.442;200;0.030;0.030
1519327395.442;200;0.025;0.025
1519327395.453;200;0.030;0.030
1519327395.463;200;0.035;0.035
1519327395.502;200;0.034;0.034
1519327395.502;200;0.040;0.040
1519327395.520;200;0.043;0.043
1519327395.520;200;0.047;0.047
1519327395.563;200;0.051;0.051
1519327395.563;200;0.041;0.041
1519327395.563;200;0.046;0.046
1519327395.569;200;0.041;0.041
1519327395.594;200;0.027;0.027
1519327395.593;200;0.030;0.030
1519327395.596;200;0.023;0.023
1519327395.607;200;0.029;0.029
1519327395.650;200;0.032;0.032
1519327395.651;200;0.038;0.038
1519327395.670;200;0.048;0.048
1519327395.671;200;0.043;0.043
1519327395.696;200;0.027;0.027
1519327395.717;200;0.039;0.039
1519327395.717;200;0.054;0.054
1519327395.717;200;0.044;0.044
1519327395.747;200;0.030;0.030
1519327395.747;200;0.029;0.029
1519327395.756;200;0.034;0.034
1519327395.766;200;0.038;0.038
1519327395.816;200;0.048;0.048
1519327395.816;200;0.054;0.054
1519327395.837;200;0.064;0.064
1519327395.837;200;0.059;0.059
1519327395.862;200;0.046;0.046
1519327395.862;200;0.045;0.045
1519327395.882;200;0.045;0.045
1519327395.882;200;0.045;0.045
1519327395.909;200;0.041;0.041
1519327395.950;200;0.088;0.088
1519327395.950;200;0.068;0.068
1519327395.950;200;0.068;0.068
1519327395.960;200;0.042;0.042
1519327395.990;200;0.040;0.040
1519327395.991;200;0.041;0.041
1519327395.991;200;0.041;0.041
1519327396.016;200;0.025;0.025
1519327396.016;200;0.048;0.048
1519327396.036;200;0.045;0.045
1519327396.036;200;0.045;0.045
1519327396.062;200;0.039;0.039
1519327396.062;200;0.045;0.045
1519327396.082;200;0.046;0.046
1519327396.082;200;0.046;0.046
1519327396.106;200;0.034;0.034
1519327396.106;200;0.038;0.038
1519327396.123;200;0.040;0.040
1519327396.125;200;0.042;0.042
1519327396.153;200;0.035;0.035
1519327396.167;200;0.044;0.044
1519327396.167;200;0.039;0.039
1519327396.177;200;0.052;0.052
1519327396.203;200;0.035;0.035
1519327396.214;200;0.035;0.035
1519327396.214;200;0.041;0.041
1519327396.221;200;0.044;0.044
1519327396.262;200;0.044;0.044
1519327396.282;200;0.054;0.054
1519327396.282;200;0.059;0.059
1519327396.282;200;0.061;0.061
1519327396.305;200;0.038;0.038
1519327396.318;200;0.036;0.036
1519327396.318;200;0.036;0.036
1519327396.329;200;0.047;0.047
1519327396.348;200;0.025;0.025
1519327396.348;200;0.031;0.031
1519327396.348;200;0.030;0.030
1519327396.358;200;0.029;0.029
1519327396.391;200;0.027;0.027
1519327396.402;200;0.029;0.029
1519327396.403;200;0.035;0.035
1519327396.423;200;0.045;0.045
1519327396.453;200;0.040;0.040
