timestamp;status;request_time;upstream_response_time
1519327532.245;200;0.042;0.042
1519327532.245;200;0.030;0.030
1519327532.259;200;0.034;0.034
1519327532.275;200;0.030;0.030
1519327532.275;200;0.045;0.045
1519327532.301;200;0.037;0.037
1519327532.321;200;0.046;0.046
1519327532.321;200;0.041;0.041
1519327532.321;200;0.052;0.052
1519327532.347;200;0.029;0.029
1519327532.368;200;0.038;0.038
1519327532.368;200;0.046;0.046
1519327532.377;200;0.051;0.051
1519327532.397;200;0.028;0.028
1519327532.397;200;0.033;0.033
1519327532.417;200;0.040;0.040
1519327532.417;200;0.037;0.037
1519327532.439;200;0.024;0.024
1519327532.453;200;0.033;0.033
1519327532.453;200;0.029;0.029
1519327532.463;200;0.033;0.033
1519327532.492;200;0.027;0.027
1519327532.497;200;0.027;0.027
1519327532.515;200;0.040;0.040
1519327532.519;200;0.038;0.038
1519327532.538;200;0.024;0.024
1519327532.556;200;0.037;0.037
1519327532.557;200;0.033;0.033
1519327532.566;200;0.036;0.036
1519327532.593;200;0.029;0.029
1519327532.593;200;0.024;0.024
1519327532.604;200;0.029;0.029
1519327532.614;200;0.034;0.034
1519327532.658;200;0.044;0.044
1519327532.658;200;0.038;0.038
1519327532.659;200;0.034;0.034
1519327532.668;200;0.038;0.038
1519327532.699;200;0.035;0.035
1519327532.699;200;0.029;0.029
1519327532.729;200;0.053;0.053
1519327532.730;200;0.050;0.050
1519327532.738;200;0.024;0.024
1519327532.755;200;0.035;0.035
1519327532.755;200;0.026;0.026
1519327532.765;200;0.035;0.035
1519327532.797;200;0.033;0.033
1519327532.797;200;0.028;0.028
1519327532.817;200;0.043;0.043
1519327532.817;200;0.036;0.036
1519327532.847;200;0.027;0.027
1519327532.848;200;0.034;0.034
1519327532.868;200;0.043;0.043
1519327532.868;200;0.039;0.039
1519327532.902;200;0.033;0.033
1519327532.902;200;0.037;0.037
1519327532.922;200;0.048;0.048
1519327532.922;200;0.042;0.042
1519327532.968;200;0.054;0.054
1519327532.978;200;0.048;0.048
1519327532.979;200;0.059;0.059
1519327532.980;200;0.055;0.055
1519327533.004;200;0.024;0.024
1519327533.004;200;0.035;0.035
1519327533.024;200;0.044;0.044
1519327533.024;200;0.045;0.045
1519327533.050;200;0.025;0.025
1519327533.050;200;0.035;0.035
1519327533.070;200;0.040;0.040
1519327533.070;200;0.045;0.045
1519327533.096;200;0.032;0.032
1519327533.096;200;0.027;0.027
1519327533.111;200;0.036;0.036
1519327533.111;200;0.030;0.030
1519327533.163;200;0.049;0.049
1519327533.163;200;0.033;0.033
1519327533.163;200;0.043;0.043
1519327533.173;200;0.048;0.048
1519327533.195;200;0.026;0.026
1519327533.195;200;0.030;0.030
1519327533.213;200;0.033;0.033
1519327533.213;200;0.038;0.038
1519327533.257;200;0.042;0.042
1519327533.267;200;0.048;0.048
1519327533.267;200;0.042;0.042
1519327533.267;200;0.037;0.037
1519327533.317;200;0.053;0.053
1519327533.327;200;0.047;0.047
1519327533.328;200;0.057;0.057
1519327533.328;200;0.053;0.053
1519327533.363;200;0.046;0.046
1519327533.364;200;0.036;0.036
1519327533.364;200;0.034;0.034
1519327533.375;200;0.046;0.046
1519327533.388;200;0.024;0.024
1519327533.404;200;0.029;0.029
1519327533.405;200;0.035;0.035
1519327533.414;200;0.033;0.033
1519327533.437;200;0.023;0.023
1519327533.449;200;0.029;0.029
1519327533.449;200;0.024;0.024
1519327533.459;200;0.029;0.029
1519327533.502;200;0.037;0.037
1519327533.502;200;0.033;0.033
1519327533.518;200;0.044;0.044
1519327533.518;200;0.038;0.038
1519327533.546;200;0.032;0.032
1519327533.546;200;0.027;0.027
1519327533.566;200;0.042;0.042
1519327533.567;200;0.037;0.037
1519327533.589;200;0.025;0.025
1519327533.613;200;0.038;0.038
1519327533.613;200;0.033;0.033
1519327533.613;200;0.043;0.043
1519327533.653;200;0.039;0.039
1519327533.653;200;0.033;0.033
1519327533.654;200;0.030;0.030
1519327533.664;200;0.034;0.034
1519327533.705;200;0.035;0.035
1519327533.705;200;0.030;0.030
1519327533.705;200;0.041;0.041
1519327533.725;200;0.045;0.045
1519327533.751;200;0.037;0.037
1519327533.751;200;0.031;0.031
1519327533.771;200;0.046;0.046
1519327533.771;200;0.042;0.042
1519327533.818;200;0.054;0.054
1519327533.818;200;0.048;0.048
1519327533.818;200;0.044;0.044
1519327533.828;200;0.048;0.048
1519327533.848;200;0.030;0.030
1519327533.848;200;0.029;0.029
1519327533.868;200;0.043;0.043
1519327533.869;200;0.039;0.039
1519327533.890;200;0.026;0.026
1519327533.905;200;0.025;0.025
1519327533.905;200;0.035;0.035
1519327533.905;200;0.030;0.030
1519327533.941;200;0.027;0.027
1519327533.953;200;0.033;0.033
1519327533.953;200;0.029;0.029
1519327533.963;200;0.032;0.032
1519327534.002;200;0.037;0.037
1519327534.003;200;0.029;0.029
1519327534.013;200;0.044;0.044
1519327534.023;200;0.042;0.042
1519327534.053;200;0.039;0.039
1519327534.053;200;0.033;0.033
1519327534.073;200;0.048;0.048
1519327534.073;200;0.043;0.043
1519327534.099;200;0.035;0.035
1519327534.100;200;0.030;0.030
1519327534.120;200;0.040;0.040
1519327534.120;200;0.046;0.046
1519327534.163;200;0.049;0.049
1519327534.163;200;0.038;0.038
1519327534.164;200;0.044;0.044
1519327534.167;200;0.037;0.037
1519327534.197;200;0.027;0.027
1519327534.197;200;0.033;0.033
1519327534.220;200;0.045;0.045
1519327534.221;200;0.041;0.041
1519327534.248;200;0.034;0.034
1519327534.249;200;0.029;0.029
1519327534.269;200;0.039;0.039
1519327534.269;200;0.044;0.044
1519327534.299;200;0.030;0.030
1519327534.299;200;0.035;0.035
1519327534.313;200;0.038;0.038
1519327534.324;200;0.042;0.042
1519327534.351;200;0.032;0.032
1519327534.351;200;0.036;0.036
1519327534.361;200;0.032;0.032
1519327534.372;200;0.042;0.042
1519327534.401;200;0.026;0.026
1519327534.402;200;0.037;0.037
1519327534.402;200;0.032;0.032
1519327534.413;200;0.033;0.033
1519327534.452;200;0.038;0.038
1519327534.452;200;0.033;0.033
1519327534.462;200;0.037;0.037
1519327534.474;200;0.044;0.044
1519327534.492;200;0.028;0.028
1519327534.493;200;0.023;0.023
1519327534.507;200;0.032;0.032
1519327534.512;200;0.032;0.032
1519327534.553;200;0.033;0.033
1519327534.553;200;0.039;0.039
1519327534.573;200;0.043;0.043
1519327534.573;200;0.048;0.048
1519327534.602;200;0.038;0.038
1519327534.602;200;0.033;0.033
1519327534.622;200;0.048;0.048
1519327534.622;200;0.042;0.042
1519327534.657;200;0.043;0.043
1519327534.658;200;0.038;0.038
1519327534.672;200;0.048;0.048
1519327534.673;200;0.043;0.043
1519327534.699;200;0.034;0.034
1519327534.699;200;0.030;0.030
1519327534.719;200;0.039;0.039
1519327534.720;200;0.045;0.045
1519327534.746;200;0.027;0.027
1519327534.746;200;0.032;0.032
1519327534.766;200;0.041;0.041
1519327534.767;200;0.038;0.038
1519327534.790;200;0.026;0.026
1519327534.792;200;0.023;0.023
1519327534.814;200;0.039;0.039
1519327534.819;200;0.039;0.039
1519327534.846;200;0.025;0.025
1519327534.846;200;0.032;0.032
1519327534.866;200;0.036;0.036
1519327534.866;200;0.041;0.041
1519327534.912;200;0.043;0.043
1519327534.912;200;0.048;0.048
1519327534.932;200;0.057;0.057
1519327534.932;200;0.051;0.051
1519327534.962;200;0.047;0.047
1519327534.962;200;0.042;0.042
1519327534.982;200;0.049;0.049
1519327534.982;200;0.050;0.050
1519327535.018;200;0.049;0.049
1519327535.018;200;0.036;0.036
1519327535.018;200;0.054;0.054
1519327535.029;200;0.046;0.046
1519327535.049;200;0.029;0.029
1519327535.049;200;0.030;0.030
1519327535.068;200;0.039;0.039
1519327535.069;200;0.039;0.039
1519327535.093;200;0.029;0.029
1519327535.115;200;0.035;0.035
1519327535.115;200;0.040;0.040
1519327535.115;200;0.045;0.045
1519327535.161;200;0.041;0.041
1519327535.161;200;0.047;0.047
1519327535.162;200;0.037;0.037
1519327535.172;200;0.042;0.042
1519327535.202;200;0.038;0.038
1519327535.202;200;0.032;0.032
1519327535.222;200;0.042;0.042
1519327535.222;200;0.047;0.047
1519327535.243;200;0.024;0.024
1519327535.258;200;0.034;0.034
1519327535.258;200;0.044;0.044
1519327535.268;200;0.038;0.038
1519327535.289;200;0.024;0.024
1519327535.309;200;0.034;0.034
1519327535.309;200;0.039;0.039
1519327535.309;200;0.029;0.029
1519327535.343;200;0.023;0.023
1519327535.343;200;0.029;0.029
1519327535.363;200;0.033;0.033
1519327535.363;200;0.038;0.038
1519327535.395;200;0.026;0.026
1519327535.396;200;0.031;0.031
1519327535.403;200;0.028;0.028
1519327535.413;200;0.034;0.034
1519327535.440;200;0.026;0.026
1519327535.463;200;0.033;0.033
1519327535.463;200;0.043;0.043
1519327535.463;200;0.036;0.036
1519327535.492;200;0.028;0.028
1519327535.504;200;0.035;0.035
1519327535.504;200;0.030;0.030
1519327535.517;200;0.036;0.036
1519327535.552;200;0.038;0.038
1519327535.552;200;0.032;0.032
1519327535.552;200;0.028;0.028
1519327535.562;200;0.032;0.032
1519327535.588;200;0.024;0.024
1519327535.603;200;0.034;0.034
1519327535.603;200;0.028;0.028
1519327535.613;200;0.032;0.032
1519327535.637;200;0.023;0.023
1519327535.662;200;0.036;0.036
1519327535.663;200;0.044;0.044
1519327535.672;200;0.042;0.042
1519327535.693;200;0.023;0.023
1519327535.693;200;0.029;0.029
1519327535.716;200;0.036;0.036
1519327535.716;200;0.041;0.041
1519327535.753;200;0.033;0.033
1519327535.753;200;0.039;0.039
1519327535.755;200;0.025;0.025
1519327535.764;200;0.039;0.039
1519327535.788;200;0.024;0.024
1519327535.803;200;0.034;0.034
1519327535.803;200;0.027;0.027
1519327535.813;200;0.032;0.032
1519327535.848;200;0.029;0.029
1519327535.866;200;0.036;0.036
1519327535.866;200;0.052;0.052
1519327535.866;200;0.042;0.042
1519327535.889;200;0.023;0.023
1519327535.908;200;0.038;0.038
1519327535.908;200;0.033;0.033
1519327535.918;200;0.038;0.038
1519327535.953;200;0.038;0.038
1519327535.953;200;0.033;0.033
1519327535.968;200;0.044;0.044
1519327535.969;200;0.040;0.040
1519327536.005;200;0.041;0.041
1519327536.015;200;0.045;0.045
1519327536.015;200;0.035;0.035
1519327536.015;200;0.040;0.040
1519327536.043;200;0.029;0.029
1519327536.057;200;0.037;0.037
1519327536.057;200;0.032;0.032
1519327536.066;200;0.036;0.036
1519327536.089;200;0.025;0.025
1519327536.120;200;0.049;0.049
1519327536.121;200;0.040;0.040
1519327536.121;200;0.046;0.046
1519327536.150;200;0.036;0.036
1519327536.150;200;0.029;0.029
1519327536.170;200;0.045;0.045
1519327536.170;200;0.040;0.040
1519327536.208;200;0.044;0.044
1519327536.209;200;0.040;0.040
1519327536.216;200;0.041;0.041
1519327536.220;200;0.040;0.040
1519327536.261;200;0.047;0.047
1519327536.261;200;0.042;0.042
1519327536.262;200;0.037;0.037
1519327536.273;200;0.043;0.043
1519327536.302;200;0.037;0.037
1519327536.302;200;0.032;0.032
1519327536.323;200;0.043;0.043
1519327536.323;200;0.048;0.048
1519327536.370;200;0.051;0.051
1519327536.370;200;0.056;0.056
1519327536.371;200;0.046;0.046
1519327536.383;200;0.053;0.053
1519327536.402;200;0.031;0.031
1519327536.411;200;0.040;0.040
1519327536.412;200;0.037;0.037
1519327536.436;200;0.052;0.052
1519327536.457;200;0.038;0.038
1519327536.456;200;0.042;0.042
1519327536.467;200;0.041;0.041
1519327536.497;200;0.060;0.060
1519327536.497;200;0.032;0.032
1519327536.517;200;0.043;0.043
1519327536.517;200;0.047;0.047
1519327536.568;200;0.054;0.054
1519327536.568;200;0.048;0.048
1519327536.568;200;0.043;0.043
1519327536.568;200;0.071;0.071
1519327536.639;200;0.071;0.071
1519327536.639;200;0.071;0.071
1519327536.639;200;0.064;0.064
1519327536.639;200;0.070;0.070
1519327536.670;200;0.031;0.031
1519327536.670;200;0.031;0.031
1519327536.690;200;0.051;0.051
1519327536.690;200;0.051;0.051
1519327536.711;200;0.041;0.041
1519327536.726;200;0.056;0.056
1519327536.727;200;0.036;0.036
1519327536.736;200;0.046;0.046
1519327536.766;200;0.039;0.039
1519327536.767;200;0.048;0.048
1519327536.767;200;0.040;0.040
1519327536.779;200;0.043;0.043
1519327536.837;200;0.067;0.067
1519327536.837;200;0.070;0.070
1519327536.837;200;0.070;0.070
1519327536.847;200;0.067;0.067
1519327536.867;200;0.030;0.030
1519327536.867;200;0.030;0.030
1519327536.887;200;0.050;0.050
1519327536.888;200;0.041;0.041
1519327536.917;200;0.049;0.049
1519327536.917;200;0.048;0.048
1519327536.933;200;0.045;0.045
1519327536.933;200;0.045;0.045
1519327536.954;200;0.035;0.035
1519327536.954;200;0.037;0.037
1519327536.972;200;0.039;0.039
1519327536.972;200;0.039;0.039
1519327536.998;200;0.028;0.028
1519327537.041;200;0.069;0.069
1519327537.041;200;0.087;0.087
1519327537.041;200;0.066;0.066
1519327537.097;200;0.055;0.055
1519327537.097;200;0.078;0.078
1519327537.098;200;0.056;0.056
1519327537.108;200;0.066;0.066
1519327537.148;200;0.050;0.050
1519327537.148;200;0.050;0.050
1519327537.148;200;0.040;0.040
1519327537.148;200;0.050;0.050
1519327537.186;200;0.037;0.037
1519327537.186;200;0.037;0.037
1519327537.206;200;0.058;0.058
1519327537.207;200;0.058;0.058
1519327537.264;200;0.058;0.058
1519327537.263;200;0.056;0.056
1519327537.263;200;0.077;0.077
1519327537.264;200;0.078;0.078
1519327537.294;200;0.030;0.030
1519327537.295;200;0.031;0.031
1519327537.315;200;0.051;0.051
1519327537.317;200;0.053;0.053
1519327537.334;200;0.039;0.039
1519327537.372;200;0.055;0.055
1519327537.372;200;0.078;0.078
1519327537.372;200;0.055;0.055
1519327537.382;200;0.048;0.048
1519327537.423;200;0.051;0.051
1519327537.422;200;0.050;0.050
1519327537.423;200;0.050;0.050
1519327537.423;200;0.041;0.041
1519327537.451;200;0.028;0.028
1519327537.473;200;0.050;0.050
1519327537.473;200;0.050;0.050
1519327537.481;200;0.057;0.057
1519327537.501;200;0.050;0.050
1519327537.502;200;0.029;0.029
1519327537.513;200;0.040;0.040
1519327537.542;200;0.040;0.040
1519327537.542;200;0.040;0.040
1519327537.542;200;0.061;0.061
1519327537.574;200;0.032;0.032
1519327537.574;200;0.061;0.061
1519327537.596;200;0.054;0.054
1519327537.596;200;0.054;0.054
1519327537.621;200;0.047;0.047
1519327537.620;200;0.046;0.046
1519327537.641;200;0.045;0.045
1519327537.641;200;0.045;0.045
1519327537.668;200;0.043;0.043
1519327537.672;200;0.031;0.031
1519327537.683;200;0.042;0.042
1519327537.683;200;0.062;0.062
1519327537.704;200;0.029;0.029
1519327537.705;200;0.032;0.032
1519327537.724;200;0.041;0.041
1519327537.724;200;0.041;0.041
1519327537.770;200;0.045;0.045
1519327537.770;200;0.045;0.045
1519327537.770;200;0.065;0.065
1519327537.771;200;0.046;0.046
1519327537.812;200;0.042;0.042
1519327537.832;200;0.057;0.057
1519327537.832;200;0.061;0.061
1519327537.832;200;0.061;0.061
1519327537.858;200;0.025;0.025
1519327537.862;200;0.050;0.050
1519327537.878;200;0.046;0.046
1519327537.878;200;0.046;0.046
1519327537.910;200;0.048;0.048
1519327537.910;200;0.052;0.052
1519327537.931;200;0.053;0.053
1519327537.931;200;0.053;0.053
1519327537.956;200;0.046;0.046
1519327537.956;200;0.046;0.046
1519327537.977;200;0.045;0.045
1519327537.977;200;0.046;0.046
1519327538.002;200;0.046;0.046
1519327538.001;200;0.045;0.045
1519327538.022;200;0.044;0.044
1519327538.022;200;0.044;0.044
1519327538.084;200;0.062;0.062
1519327538.084;200;0.082;0.082
1519327538.085;200;0.083;0.083
1519327538.085;200;0.061;0.061
1519327538.134;200;0.049;0.049
1519327538.134;200;0.049;0.049
1519327538.134;200;0.049;0.049
1519327538.134;200;0.049;0.049
1519327538.190;200;0.056;0.056
1519327538.190;200;0.056;0.056
1519327538.191;200;0.057;0.057
1519327538.191;200;0.057;0.057
1519327538.219;200;0.028;0.028
1519327538.219;200;0.028;0.028
1519327538.240;200;0.049;0.049
1519327538.239;200;0.048;0.048
1519327538.260;200;0.035;0.035
1519327538.275;200;0.056;0.056
1519327538.275;200;0.034;0.034
1519327538.285;200;0.044;0.044
1519327538.309;200;0.034;0.034
1519327538.310;200;0.034;0.034
1519327538.325;200;0.040;0.040
1519327538.326;200;0.051;0.051
1519327538.350;200;0.024;0.024
1519327538.368;200;0.042;0.042
1519327538.368;200;0.042;0.042
1519327538.368;200;0.057;0.057
1519327538.414;200;0.064;0.064
1519327538.414;200;0.045;0.045
1519327538.414;200;0.039;0.039
1519327538.424;200;0.056;0.056
1519327538.444;200;0.030;0.030
1519327538.444;200;0.030;0.030
1519327538.464;200;0.040;0.040
1519327538.465;200;0.040;0.040
1519327538.491;200;0.047;0.047
1519327538.491;200;0.046;0.046
1519327538.501;200;0.036;0.036
1519327538.532;200;0.041;0.041
1519327538.532;200;0.057;0.057
1519327538.532;200;0.039;0.039
1519327538.558;200;0.044;0.044
1519327538.578;200;0.046;0.046
1519327538.578;200;0.046;0.046
1519327538.578;200;0.046;0.046
1519327538.606;200;0.042;0.042
1519327538.646;200;0.068;0.068
1519327538.647;200;0.068;0.068
1519327538.647;200;0.067;0.067
1519327538.656;200;0.042;0.042
1519327538.677;200;0.030;0.030
1519327538.677;200;0.031;0.031
1519327538.687;200;0.040;0.040
1519327538.709;200;0.032;0.032
1519327538.709;200;0.044;0.044
1519327538.723;200;0.043;0.043
1519327538.737;200;0.023;0.023
1519327538.737;200;0.050;0.050
1519327538.750;200;0.031;0.031
1519327538.767;200;0.030;0.030
1519327538.768;200;0.038;0.038
1519327538.797;200;0.033;0.033
1519327538.798;200;0.029;0.029
1519327538.817;200;0.036;0.036
1519327538.818;200;0.044;0.044
1519327538.843;200;0.023;0.023
1519327538.844;200;0.030;0.030
1519327538.865;200;0.036;0.036
1519327538.865;200;0.040;0.040
1519327538.892;200;0.023;0.023
1519327538.892;200;0.026;0.026
1519327538.901;200;0.026;0.026
1519327538.910;200;0.030;0.030
1519327538.946;200;0.027;0.027
1519327538.946;200;0.032;0.032
1519327538.968;200;0.038;0.038
1519327538.969;200;0.044;0.044
1519327539.004;200;0.040;0.040
1519327539.024;200;0.055;0.055
1519327539.024;200;0.050;0.050
1519327539.034;200;0.054;0.054
1519327539.074;200;0.050;0.050
1519327539.074;200;0.060;0.060
1519327539.074;200;0.050;0.050
1519327539.075;200;0.040;0.040
1519327539.102;200;0.027;0.027
1519327539.103;200;0.028;0.028
1519327539.123;200;0.048;0.048
1519327539.123;200;0.043;0.043
1519327539.153;200;0.030;0.030
1519327539.153;200;0.039;0.039
1519327539.173;200;0.048;0.048
1519327539.173;200;0.043;0.043
1519327539.202;200;0.032;0.032
1519327539.203;200;0.038;0.038
1519327539.222;200;0.048;0.048
1519327539.222;200;0.042;0.042
1519327539.253;200;0.039;0.039
1519327539.253;200;0.034;0.034
1519327539.273;200;0.048;0.048
1519327539.273;200;0.043;0.043
1519327539.306;200;0.037;0.037
1519327539.306;200;0.042;0.042
1519327539.326;200;0.052;0.052
1519327539.326;200;0.047;0.047
1519327539.347;200;0.027;0.027
1519327539.362;200;0.048;0.048
1519327539.362;200;0.032;0.032
1519327539.372;200;0.046;0.046
1519327539.397;200;0.032;0.032
1519327539.397;200;0.028;0.028
1519327539.407;200;0.032;0.032
1519327539.419;200;0.039;0.039
1519327539.448;200;0.023;0.023
1519327539.448;200;0.034;0.034
1519327539.448;200;0.029;0.029
1519327539.458;200;0.028;0.028
1519327539.489;200;0.024;0.024
