timestamp;status;request_time;upstream_response_time
1519326955.290;200;0.037;0.037
1519326955.318;200;0.032;0.032
1519326955.330;200;0.033;0.033
1519326955.330;200;0.039;0.039
1519326955.341;200;0.038;0.038
1519326955.371;200;0.025;0.025
1519326955.371;200;0.034;0.034
1519326955.371;200;0.029;0.029
1519326955.381;200;0.028;0.028
1519326955.417;200;0.025;0.025
1519326955.417;200;0.031;0.031
1519326955.437;200;0.035;0.035
1519326955.437;200;0.040;0.040
1519326955.461;200;0.024;0.024
1519326955.479;200;0.032;0.032
1519326955.479;200;0.037;0.037
1519326955.489;200;0.037;0.037
1519326955.522;200;0.030;0.030
1519326955.522;200;0.035;0.035
1519326955.542;200;0.045;0.045
1519326955.542;200;0.039;0.039
1519326955.576;200;0.034;0.034
1519326955.576;200;0.039;0.039
1519326955.586;200;0.039;0.039
1519326955.597;200;0.045;0.045
1519326955.616;200;0.029;0.029
1519326955.616;200;0.024;0.024
1519326955.636;200;0.034;0.034
1519326955.636;200;0.039;0.039
1519326955.684;200;0.047;0.047
1519326955.684;200;0.037;0.037
1519326955.684;200;0.042;0.042
1519326955.694;200;0.041;0.041
1519326955.714;200;0.022;0.022
1519326955.715;200;0.028;0.028
1519326955.725;200;0.029;0.029
1519326955.736;200;0.033;0.033
1519326955.768;200;0.030;0.030
1519326955.783;200;0.041;0.041
1519326955.784;200;0.037;0.037
1519326955.794;200;0.042;0.042
1519326955.824;200;0.028;0.028
1519326955.824;200;0.032;0.032
1519326955.824;200;0.038;0.038
1519326955.845;200;0.043;0.043
1519326955.869;200;0.032;0.032
1519326955.869;200;0.027;0.027
1519326955.891;200;0.044;0.044
1519326955.891;200;0.038;0.038
1519326955.922;200;0.035;0.035
1519326955.922;200;0.030;0.030
1519326955.942;200;0.045;0.045
1519326955.942;200;0.040;0.040
1519326955.985;200;0.048;0.048
1519326955.985;200;0.038;0.038
1519326955.985;200;0.043;0.043
1519326955.989;200;0.037;0.037
1519326956.026;200;0.039;0.039
1519326956.026;200;0.035;0.035
1519326956.026;200;0.030;0.030
1519326956.036;200;0.034;0.034
1519326956.061;200;0.025;0.025
1519326956.088;200;0.045;0.045
1519326956.088;200;0.041;0.041
1519326956.088;200;0.036;0.036
1519326956.112;200;0.026;0.026
1519326956.125;200;0.033;0.033
1519326956.125;200;0.028;0.028
1519326956.135;200;0.033;0.033
1519326956.164;200;0.028;0.028
1519326956.164;200;0.023;0.023
1519326956.180;200;0.033;0.033
1519326956.190;200;0.037;0.037
1519326956.214;200;0.028;0.028
1519326956.215;200;0.023;0.023
1519326956.225;200;0.023;0.023
1519326956.236;200;0.039;0.039
1519326956.260;200;0.023;0.023
1519326956.265;200;0.024;0.024
1519326956.278;200;0.030;0.030
1519326956.288;200;0.036;0.036
1519326956.325;200;0.034;0.034
1519326956.325;200;0.037;0.037
1519326956.345;200;0.043;0.043
1519326956.345;200;0.048;0.048
1519326956.386;200;0.050;0.050
1519326956.406;200;0.053;0.053
1519326956.406;200;0.064;0.064
1519326956.406;200;0.060;0.060
1519326956.434;200;0.028;0.028
1519326956.434;200;0.048;0.048
1519326956.454;200;0.048;0.048
1519326956.454;200;0.048;0.048
1519326956.476;200;0.040;0.040
1519326956.476;200;0.024;0.024
1519326956.494;200;0.040;0.040
1519326956.494;200;0.040;0.040
1519326956.532;200;0.038;0.038
1519326956.532;200;0.046;0.046
1519326956.532;200;0.029;0.029
1519326956.542;200;0.046;0.046
1519326956.572;200;0.036;0.036
1519326956.582;200;0.040;0.040
1519326956.582;200;0.035;0.035
1519326956.592;200;0.039;0.039
1519326956.623;200;0.036;0.036
1519326956.623;200;0.031;0.031
1519326956.643;200;0.041;0.041
1519326956.643;200;0.045;0.045
1519326956.677;200;0.041;0.041
1519326956.677;200;0.036;0.036
1519326956.688;200;0.042;0.042
1519326956.688;200;0.036;0.036
1519326956.717;200;0.030;0.030
1519326956.733;200;0.041;0.041
1519326956.733;200;0.036;0.036
1519326956.740;200;0.037;0.037
1519326956.773;200;0.036;0.036
1519326956.773;200;0.032;0.032
1519326956.796;200;0.044;0.044
1519326956.797;200;0.051;0.051
1519326956.833;200;0.041;0.041
1519326956.833;200;0.046;0.046
1519326956.853;200;0.051;0.051
1519326956.853;200;0.056;0.056
1519326956.908;200;0.054;0.054
1519326956.908;200;0.054;0.054
1519326956.908;200;0.066;0.066
1519326956.909;200;0.073;0.073
1519326956.932;200;0.023;0.023
1519326956.944;200;0.035;0.035
1519326956.944;200;0.035;0.035
1519326956.945;200;0.036;0.036
1519326956.980;200;0.039;0.039
1519326956.980;200;0.035;0.035
1519326957.001;200;0.054;0.054
1519326957.001;200;0.049;0.049
1519326957.021;200;0.029;0.029
1519326957.036;200;0.050;0.050
1519326957.036;200;0.034;0.034
1519326957.046;200;0.045;0.045
1519326957.067;200;0.026;0.026
1519326957.067;200;0.031;0.031
1519326957.086;200;0.040;0.040
1519326957.093;200;0.040;0.040
1519326957.115;200;0.029;0.029
1519326957.130;200;0.032;0.032
1519326957.130;200;0.028;0.028
1519326957.140;200;0.048;0.048
1519326957.171;200;0.034;0.034
1519326957.189;200;0.047;0.047
1519326957.190;200;0.043;0.043
1519326957.191;200;0.039;0.039
1519326957.224;200;0.032;0.032
1519326957.224;200;0.038;0.038
1519326957.243;200;0.041;0.041
1519326957.243;200;0.045;0.045
1519326957.282;200;0.041;0.041
1519326957.292;200;0.045;0.045
1519326957.292;200;0.040;0.040
1519326957.292;200;0.056;0.056
1519326957.320;200;0.027;0.027
1519326957.320;200;0.029;0.029
1519326957.340;200;0.043;0.043
1519326957.340;200;0.038;0.038
1519326957.370;200;0.034;0.034
1519326957.370;200;0.029;0.029
1519326957.390;200;0.042;0.042
1519326957.390;200;0.038;0.038
1519326957.413;200;0.027;0.027
1519326957.426;200;0.024;0.024
1519326957.426;200;0.034;0.034
1519326957.426;200;0.029;0.029
1519326957.473;200;0.037;0.037
1519326957.485;200;0.038;0.038
1519326957.485;200;0.043;0.043
1519326957.494;200;0.040;0.040
1519326957.525;200;0.023;0.023
1519326957.525;200;0.038;0.038
1519326957.525;200;0.033;0.033
1519326957.535;200;0.038;0.038
1519326957.564;200;0.023;0.023
1519326957.564;200;0.028;0.028
1519326957.584;200;0.037;0.037
1519326957.584;200;0.032;0.032
1519326957.624;200;0.037;0.037
1519326957.624;200;0.032;0.032
1519326957.639;200;0.042;0.042
1519326957.641;200;0.039;0.039
1519326957.669;200;0.026;0.026
1519326957.669;200;0.032;0.032
1519326957.685;200;0.033;0.033
1519326957.685;200;0.038;0.038
1519326957.716;200;0.029;0.029
1519326957.726;200;0.034;0.034
1519326957.726;200;0.029;0.029
1519326957.736;200;0.032;0.032
1519326957.760;200;0.024;0.024
1519326957.775;200;0.033;0.033
1519326957.775;200;0.027;0.027
1519326957.785;200;0.033;0.033
1519326957.821;200;0.029;0.029
1519326957.821;200;0.035;0.035
1519326957.841;200;0.044;0.044
1519326957.841;200;0.039;0.039
1519326957.869;200;0.033;0.033
1519326957.869;200;0.028;0.028
1519326957.875;200;0.029;0.029
1519326957.890;200;0.038;0.038
1519326957.921;200;0.024;0.024
1519326957.921;200;0.034;0.034
1519326957.921;200;0.029;0.029
1519326957.931;200;0.029;0.029
1519326957.974;200;0.032;0.032
1519326957.974;200;0.038;0.038
1519326957.981;200;0.029;0.029
1519326957.984;200;0.037;0.037
1519326958.025;200;0.039;0.039
1519326958.025;200;0.032;0.032
1519326958.025;200;0.028;0.028
1519326958.035;200;0.033;0.033
1519326958.060;200;0.024;0.024
1519326958.065;200;0.024;0.024
1519326958.085;200;0.038;0.038
1519326958.085;200;0.032;0.032
1519326958.137;200;0.045;0.045
1519326958.149;200;0.063;0.063
1519326958.150;200;0.053;0.053
1519326958.150;200;0.048;0.048
1519326958.176;200;0.026;0.026
1519326958.176;200;0.035;0.035
1519326958.196;200;0.046;0.046
1519326958.196;200;0.044;0.044
1519326958.237;200;0.040;0.040
1519326958.237;200;0.045;0.045
1519326958.237;200;0.041;0.041
1519326958.247;200;0.044;0.044
1519326958.267;200;0.029;0.029
1519326958.267;200;0.025;0.025
1519326958.287;200;0.040;0.040
1519326958.287;200;0.035;0.035
1519326958.316;200;0.030;0.030
1519326958.316;200;0.024;0.024
1519326958.336;200;0.040;0.040
1519326958.336;200;0.034;0.034
1519326958.359;200;0.023;0.023
1519326958.374;200;0.027;0.027
1519326958.374;200;0.032;0.032
1519326958.384;200;0.032;0.032
1519326958.429;200;0.042;0.042
1519326958.429;200;0.037;0.037
1519326958.445;200;0.048;0.048
1519326958.445;200;0.043;0.043
1519326958.468;200;0.026;0.026
1519326958.469;200;0.032;0.032
1519326958.489;200;0.037;0.037
1519326958.489;200;0.042;0.042
1519326958.511;200;0.024;0.024
1519326958.547;200;0.050;0.050
1519326958.547;200;0.055;0.055
1519326958.547;200;0.044;0.044
1519326958.576;200;0.040;0.040
1519326958.617;200;0.069;0.069
1519326958.617;200;0.070;0.070
1519326958.620;200;0.068;0.068
1519326958.648;200;0.062;0.062
1519326958.688;200;0.071;0.071
1519326958.688;200;0.071;0.071
1519326958.689;200;0.069;0.069
1519326958.698;200;0.050;0.050
1519326958.718;200;0.030;0.030
1519326958.739;200;0.050;0.050
1519326958.739;200;0.050;0.050
1519326958.739;200;0.040;0.040
1519326958.765;200;0.046;0.046
1519326958.778;200;0.039;0.039
1519326958.778;200;0.039;0.039
1519326958.788;200;0.049;0.049
1519326958.808;200;0.043;0.043
1519326958.808;200;0.029;0.029
1519326958.828;200;0.041;0.041
1519326958.829;200;0.041;0.041
1519326958.869;200;0.061;0.061
1519326958.887;200;0.058;0.058
1519326958.887;200;0.078;0.078
1519326958.887;200;0.050;0.050
1519326958.912;200;0.042;0.042
1519326958.912;200;0.025;0.025
1519326958.932;200;0.045;0.045
1519326958.932;200;0.045;0.045
1519326958.962;200;0.026;0.026
1519326958.962;200;0.050;0.050
1519326958.982;200;0.049;0.049
1519326958.982;200;0.049;0.049
1519326959.005;200;0.043;0.043
1519326959.018;200;0.031;0.031
1519326959.018;200;0.035;0.035
1519326959.028;200;0.045;0.045
1519326959.039;200;0.033;0.033
1519326959.065;200;0.047;0.047
1519326959.066;200;0.038;0.038
1519326959.081;200;0.045;0.045
1519326959.081;200;0.040;0.040
1519326959.113;200;0.047;0.047
1519326959.113;200;0.047;0.047
1519326959.119;200;0.033;0.033
1519326959.139;200;0.025;0.025
1519326959.139;200;0.047;0.047
1519326959.149;200;0.036;0.036
1519326959.169;200;0.032;0.032
1519326959.169;200;0.028;0.028
1519326959.183;200;0.035;0.035
1519326959.194;200;0.042;0.042
1519326959.210;200;0.023;0.023
1519326959.229;200;0.032;0.032
1519326959.230;200;0.037;0.037
1519326959.241;200;0.039;0.039
1519326959.262;200;0.026;0.026
1519326959.277;200;0.029;0.029
1519326959.277;200;0.036;0.036
1519326959.283;200;0.031;0.031
1519326959.333;200;0.041;0.041
1519326959.333;200;0.047;0.047
1519326959.334;200;0.037;0.037
1519326959.344;200;0.042;0.042
1519326959.363;200;0.026;0.026
1519326959.374;200;0.027;0.027
1519326959.374;200;0.032;0.032
1519326959.384;200;0.031;0.031
1519326959.423;200;0.031;0.031
1519326959.423;200;0.037;0.037
1519326959.443;200;0.045;0.045
1519326959.443;200;0.041;0.041
1519326959.469;200;0.033;0.033
1519326959.489;200;0.037;0.037
1519326959.490;200;0.043;0.043
1519326959.490;200;0.049;0.049
1519326959.520;200;0.033;0.033
1519326959.520;200;0.029;0.029
1519326959.544;200;0.040;0.040
1519326959.544;200;0.047;0.047
1519326959.570;200;0.028;0.028
1519326959.570;200;0.033;0.033
1519326959.590;200;0.044;0.044
1519326959.590;200;0.037;0.037
1519326959.620;200;0.034;0.034
1519326959.621;200;0.029;0.029
1519326959.641;200;0.044;0.044
1519326959.641;200;0.039;0.039
1519326959.671;200;0.029;0.029
1519326959.671;200;0.035;0.035
1519326959.681;200;0.033;0.033
1519326959.692;200;0.040;0.040
1519326959.732;200;0.040;0.040
1519326959.732;200;0.046;0.046
1519326959.752;200;0.055;0.055
1519326959.752;200;0.049;0.049
1519326959.778;200;0.041;0.041
1519326959.778;200;0.036;0.036
1519326959.798;200;0.046;0.046
1519326959.798;200;0.046;0.046
1519326959.824;200;0.032;0.032
1519326959.824;200;0.037;0.037
1519326959.844;200;0.045;0.045
1519326959.844;200;0.041;0.041
1519326959.869;200;0.033;0.033
1519326959.869;200;0.028;0.028
1519326959.884;200;0.037;0.037
1519326959.885;200;0.032;0.032
1519326959.909;200;0.023;0.023
1519326959.925;200;0.033;0.033
1519326959.925;200;0.028;0.028
1519326959.934;200;0.032;0.032
1519326959.969;200;0.033;0.033
1519326959.970;200;0.027;0.027
1519326959.992;200;0.040;0.040
1519326959.993;200;0.046;0.046
1519326960.026;200;0.039;0.039
1519326960.046;200;0.049;0.049
1519326960.046;200;0.043;0.043
1519326960.047;200;0.055;0.055
1519326960.099;200;0.062;0.062
1519326960.099;200;0.052;0.052
1519326960.100;200;0.047;0.047
1519326960.100;200;0.053;0.053
1519326960.129;200;0.029;0.029
1519326960.129;200;0.029;0.029
1519326960.148;200;0.046;0.046
1519326960.148;200;0.048;0.048
1519326960.185;200;0.043;0.043
1519326960.185;200;0.031;0.031
1519326960.185;200;0.049;0.049
1519326960.196;200;0.048;0.048
1519326960.215;200;0.028;0.028
1519326960.216;200;0.024;0.024
1519326960.235;200;0.033;0.033
1519326960.236;200;0.039;0.039
1519326960.261;200;0.025;0.025
1519326960.264;200;0.023;0.023
1519326960.285;200;0.038;0.038
1519326960.285;200;0.033;0.033
1519326960.325;200;0.033;0.033
1519326960.325;200;0.039;0.039
1519326960.345;200;0.047;0.047
1519326960.345;200;0.043;0.043
1519326960.376;200;0.029;0.029
1519326960.376;200;0.039;0.039
1519326960.376;200;0.034;0.034
1519326960.385;200;0.032;0.032
1519326960.427;200;0.040;0.040
1519326960.428;200;0.031;0.031
1519326960.428;200;0.036;0.036
1519326960.448;200;0.044;0.044
1519326960.473;200;0.025;0.025
1519326960.473;200;0.037;0.037
1519326960.473;200;0.032;0.032
1519326960.483;200;0.031;0.031
1519326960.517;200;0.031;0.031
1519326960.517;200;0.026;0.026
1519326960.524;200;0.027;0.027
1519326960.534;200;0.032;0.032
1519326960.561;200;0.025;0.025
1519326960.574;200;0.027;0.027
1519326960.574;200;0.032;0.032
1519326960.584;200;0.032;0.032
1519326960.624;200;0.027;0.027
1519326960.625;200;0.039;0.039
1519326960.625;200;0.033;0.033
1519326960.634;200;0.032;0.032
1519326960.668;200;0.031;0.031
1519326960.668;200;0.026;0.026
1519326960.678;200;0.031;0.031
1519326960.688;200;0.035;0.035
1519326960.716;200;0.030;0.030
1519326960.716;200;0.024;0.024
1519326960.736;200;0.034;0.034
1519326960.736;200;0.039;0.039
1519326960.774;200;0.038;0.038
1519326960.774;200;0.027;0.027
1519326960.774;200;0.033;0.033
1519326960.784;200;0.032;0.032
1519326960.824;200;0.032;0.032
1519326960.825;200;0.038;0.038
1519326960.835;200;0.038;0.038
1519326960.845;200;0.042;0.042
1519326960.870;200;0.034;0.034
1519326960.870;200;0.028;0.028
1519326960.877;200;0.030;0.030
1519326960.885;200;0.032;0.032
1519326960.925;200;0.038;0.038
1519326960.925;200;0.033;0.033
1519326960.935;200;0.038;0.038
1519326960.945;200;0.042;0.042
1519326960.966;200;0.024;0.024
1519326960.966;200;0.029;0.029
1519326960.986;200;0.039;0.039
1519326960.993;200;0.040;0.040
1519326961.017;200;0.031;0.031
1519326961.017;200;0.026;0.026
1519326961.025;200;0.028;0.028
1519326961.034;200;0.031;0.031
1519326961.070;200;0.027;0.027
1519326961.070;200;0.034;0.034
1519326961.090;200;0.038;0.038
1519326961.090;200;0.043;0.043
1519326961.113;200;0.027;0.027
1519326961.127;200;0.030;0.030
1519326961.127;200;0.036;0.036
1519326961.137;200;0.035;0.035
1519326961.160;200;0.024;0.024
1519326961.185;200;0.037;0.037
1519326961.185;200;0.043;0.043
1519326961.195;200;0.043;0.043
1519326961.215;200;0.028;0.028
1519326961.216;200;0.024;0.024
1519326961.235;200;0.039;0.039
1519326961.235;200;0.033;0.033
1519326961.276;200;0.039;0.039
1519326961.277;200;0.035;0.035
1519326961.277;200;0.030;0.030
1519326961.286;200;0.034;0.034
1519326961.315;200;0.028;0.028
1519326961.334;200;0.037;0.037
1519326961.335;200;0.043;0.043
1519326961.344;200;0.042;0.042
1519326961.369;200;0.027;0.027
1519326961.369;200;0.032;0.032
1519326961.375;200;0.028;0.028
1519326961.385;200;0.032;0.032
1519326961.426;200;0.034;0.034
1519326961.426;200;0.038;0.038
1519326961.446;200;0.049;0.049
1519326961.466;200;0.064;0.064
1519326961.476;200;0.040;0.040
1519326961.476;200;0.035;0.035
1519326961.486;200;0.039;0.039
1519326961.497;200;0.031;0.031
1519326961.516;200;0.030;0.030
1519326961.517;200;0.025;0.025
1519326961.526;200;0.030;0.030
1519326961.537;200;0.034;0.034
1519326961.569;200;0.032;0.032
1519326961.569;200;0.027;0.027
1519326961.588;200;0.041;0.041
1519326961.588;200;0.036;0.036
1519326961.620;200;0.033;0.033
1519326961.630;200;0.038;0.038
1519326961.640;200;0.043;0.043
1519326961.640;200;0.038;0.038
1519326961.673;200;0.032;0.032
1519326961.673;200;0.037;0.037
1519326961.676;200;0.028;0.028
1519326961.686;200;0.034;0.034
1519326961.726;200;0.040;0.040
1519326961.726;200;0.034;0.034
1519326961.726;200;0.029;0.029
1519326961.736;200;0.034;0.034
1519326961.764;200;0.028;0.028
1519326961.765;200;0.023;0.023
1519326961.790;200;0.038;0.038
1519326961.790;200;0.043;0.043
1519326961.821;200;0.029;0.029
1519326961.821;200;0.034;0.034
1519326961.840;200;0.043;0.043
1519326961.840;200;0.038;0.038
1519326961.872;200;0.025;0.025
1519326961.872;200;0.035;0.035
1519326961.872;200;0.030;0.030
1519326961.882;200;0.030;0.030
1519326961.924;200;0.038;0.038
1519326961.924;200;0.033;0.033
1519326961.944;200;0.047;0.047
1519326961.945;200;0.043;0.043
1519326961.989;200;0.052;0.052
1519326961.989;200;0.042;0.042
1519326961.989;200;0.047;0.047
1519326961.991;200;0.039;0.039
1519326962.025;200;0.033;0.033
1519326962.026;200;0.036;0.036
1519326962.042;200;0.045;0.045
1519326962.042;200;0.039;0.039
1519326962.068;200;0.032;0.032
1519326962.079;200;0.032;0.032
1519326962.079;200;0.038;0.038
1519326962.106;200;0.054;0.054
1519326962.136;200;0.044;0.044
1519326962.136;200;0.050;0.050
1519326962.136;200;0.039;0.039
1519326962.146;200;0.039;0.039
1519326962.167;200;0.031;0.031
1519326962.168;200;0.026;0.026
1519326962.188;200;0.036;0.036
1519326962.188;200;0.041;0.041
1519326962.216;200;0.025;0.025
1519326962.216;200;0.029;0.029
1519326962.236;200;0.034;0.034
1519326962.236;200;0.039;0.039
1519326962.276;200;0.040;0.040
1519326962.276;200;0.024;0.024
1519326962.276;200;0.029;0.029
1519326962.277;200;0.036;0.036
1519326962.325;200;0.028;0.028
1519326962.325;200;0.039;0.039
1519326962.325;200;0.034;0.034
1519326962.335;200;0.032;0.032
1519326962.365;200;0.029;0.029
1519326962.365;200;0.024;0.024
1519326962.370;200;0.023;0.023
1519326962.380;200;0.028;0.028
1519326962.413;200;0.025;0.025
1519326962.426;200;0.029;0.029
1519326962.427;200;0.035;0.035
1519326962.437;200;0.035;0.035
1519326962.474;200;0.027;0.027
1519326962.474;200;0.038;0.038
1519326962.474;200;0.032;0.032
1519326962.484;200;0.032;0.032
1519326962.527;200;0.041;0.041
1519326962.527;200;0.034;0.034
1519326962.528;200;0.031;0.031
1519326962.537;200;0.035;0.035
1519326962.584;200;0.047;0.047
1519326962.584;200;0.037;0.037
1519326962.584;200;0.042;0.042
1519326962.634;200;0.047;0.047
1519326962.635;200;0.082;0.082
1519326962.655;200;0.058;0.058
1519326962.655;200;0.063;0.063
1519326962.683;200;0.046;0.046
1519326962.683;200;0.048;0.048
1519326962.698;200;0.043;0.043
1519326962.698;200;0.043;0.043
1519326962.724;200;0.041;0.041
1519326962.724;200;0.038;0.038
1519326962.744;200;0.046;0.046
1519326962.744;200;0.046;0.046
1519326962.771;200;0.047;0.047
1519326962.772;200;0.035;0.035
1519326962.791;200;0.044;0.044
1519326962.791;200;0.047;0.047
1519326962.840;200;0.054;0.054
1519326962.840;200;0.049;0.049
1519326962.841;200;0.045;0.045
1519326962.841;200;0.069;0.069
1519326962.873;200;0.032;0.032
1519326962.873;200;0.032;0.032
1519326962.889;200;0.042;0.042
1519326962.889;200;0.047;0.047
1519326962.916;200;0.029;0.029
1519326962.916;200;0.043;0.043
1519326962.936;200;0.044;0.044
1519326962.936;200;0.039;0.039
1519326962.965;200;0.048;0.048
1519326962.965;200;0.029;0.029
1519326962.974;200;0.032;0.032
1519326962.993;200;0.046;0.046
1519326962.995;200;0.030;0.030
1519326963.020;200;0.034;0.034
1519326963.020;200;0.028;0.028
1519326963.040;200;0.044;0.044
1519326963.040;200;0.037;0.037
1519326963.079;200;0.043;0.043
1519326963.079;200;0.032;0.032
1519326963.079;200;0.027;0.027
1519326963.079;200;0.037;0.037
1519326963.121;200;0.035;0.035
1519326963.135;200;0.038;0.038
1519326963.135;200;0.043;0.043
1519326963.145;200;0.043;0.043
1519326963.176;200;0.040;0.040
1519326963.176;200;0.034;0.034
1519326963.185;200;0.032;0.032
1519326963.196;200;0.049;0.049
1519326963.229;200;0.032;0.032
1519326963.229;200;0.043;0.043
1519326963.230;200;0.038;0.038
1519326963.236;200;0.034;0.034
1519326963.278;200;0.041;0.041
1519326963.278;200;0.036;0.036
1519326963.278;200;0.031;0.031
1519326963.288;200;0.036;0.036
1519326963.335;200;0.048;0.048
1519326963.335;200;0.039;0.039
1519326963.335;200;0.043;0.043
1519326963.345;200;0.042;0.042
1519326963.371;200;0.035;0.035
1519326963.372;200;0.031;0.031
1519326963.381;200;0.034;0.034
1519326963.392;200;0.039;0.039
1519326963.415;200;0.028;0.028
1519326963.432;200;0.035;0.035
1519326963.432;200;0.040;0.040
1519326963.442;200;0.040;0.040
1519326963.473;200;0.027;0.027
1519326963.473;200;0.036;0.036
1519326963.474;200;0.032;0.032
1519326963.482;200;0.030;0.030
1519326963.524;200;0.032;0.032
1519326963.524;200;0.036;0.036
1519326963.544;200;0.048;0.048
1519326963.544;200;0.041;0.041
1519326963.600;200;0.052;0.052
1519326963.600;200;0.063;0.063
1519326963.600;200;0.058;0.058
1519326963.610;200;0.058;0.058
1519326963.650;200;0.049;0.049
1519326963.651;200;0.051;0.051
1519326963.651;200;0.051;0.051
1519326963.660;200;0.050;0.050
1519326963.681;200;0.030;0.030
1519326963.681;200;0.030;0.030
1519326963.701;200;0.040;0.040
1519326963.701;200;0.050;0.050
1519326963.724;200;0.023;0.023
1519326963.742;200;0.045;0.045
1519326963.742;200;0.050;0.050
1519326963.742;200;0.040;0.040
1519326963.792;200;0.056;0.056
1519326963.792;200;0.045;0.045
1519326963.793;200;0.041;0.041
1519326963.793;200;0.051;0.051
1519326963.821;200;0.028;0.028
1519326963.821;200;0.028;0.028
1519326963.830;200;0.028;0.028
1519326963.832;200;0.035;0.035
1519326963.878;200;0.037;0.037
1519326963.878;200;0.042;0.042
1519326963.896;200;0.043;0.043
1519326963.896;200;0.048;0.048
1519326963.928;200;0.042;0.042
1519326963.928;200;0.036;0.036
1519326963.948;200;0.045;0.045
1519326963.948;200;0.051;0.051
1519326963.980;200;0.038;0.038
1519326963.980;200;0.043;0.043
1519326964.001;200;0.048;0.048
1519326964.001;200;0.053;0.053
1519326964.021;200;0.029;0.029
1519326964.036;200;0.049;0.049
1519326964.036;200;0.033;0.033
1519326964.046;200;0.044;0.044
1519326964.067;200;0.026;0.026
1519326964.067;200;0.031;0.031
1519326964.080;200;0.034;0.034
1519326964.094;200;0.042;0.042
1519326964.109;200;0.023;0.023
1519326964.125;200;0.028;0.028
1519326964.125;200;0.031;0.031
1519326964.135;200;0.033;0.033
1519326964.164;200;0.028;0.028
1519326964.164;200;0.023;0.023
1519326964.184;200;0.032;0.032
1519326964.184;200;0.037;0.037
1519326964.228;200;0.041;0.041
1519326964.229;200;0.033;0.033
1519326964.229;200;0.037;0.037
1519326964.235;200;0.033;0.033
1519326964.264;200;0.028;0.028
1519326964.264;200;0.023;0.023
1519326964.285;200;0.033;0.033
1519326964.285;200;0.037;0.037
1519326964.325;200;0.039;0.039
1519326964.325;200;0.028;0.028
1519326964.325;200;0.033;0.033
1519326964.335;200;0.033;0.033
1519326964.365;200;0.029;0.029
1519326964.365;200;0.024;0.024
1519326964.384;200;0.037;0.037
1519326964.388;200;0.036;0.036
1519326964.426;200;0.039;0.039
1519326964.426;200;0.029;0.029
1519326964.426;200;0.024;0.024
1519326964.426;200;0.034;0.034
1519326964.460;200;0.023;0.023
1519326964.485;200;0.043;0.043
1519326964.496;200;0.049;0.049
1519326964.497;200;0.045;0.045
1519326964.521;200;0.033;0.033
1519326964.521;200;0.030;0.030
1519326964.541;200;0.045;0.045
1519326964.541;200;0.038;0.038
1519326964.572;200;0.036;0.036
1519326964.572;200;0.030;0.030
1519326964.593;200;0.047;0.047
1519326964.593;200;0.041;0.041
1519326964.625;200;0.039;0.039
1519326964.633;200;0.040;0.040
1519326964.633;200;0.036;0.036
1519326964.637;200;0.035;0.035
1519326964.664;200;0.023;0.023
1519326964.664;200;0.027;0.027
1519326964.685;200;0.032;0.032
1519326964.690;200;0.043;0.043
1519326964.727;200;0.035;0.035
1519326964.727;200;0.041;0.041
1519326964.727;200;0.030;0.030
1519326964.737;200;0.035;0.035
1519326964.759;200;0.023;0.023
1519326964.774;200;0.033;0.033
1519326964.774;200;0.026;0.026
1519326964.784;200;0.031;0.031
1519326964.810;200;0.024;0.024
