timestamp;status;request_time;upstream_response_time
1519327245.566;200;0.043;0.043
1519327245.613;200;0.059;0.059
1519327245.613;200;0.059;0.059
1519327245.613;200;0.047;0.047
1519327245.637;200;0.049;0.049
1519327245.637;200;0.024;0.024
1519327245.655;200;0.042;0.042
1519327245.655;200;0.042;0.042
1519327245.685;200;0.048;0.048
1519327245.685;200;0.048;0.048
1519327245.705;200;0.050;0.050
1519327245.705;200;0.050;0.050
1519327245.733;200;0.046;0.046
1519327245.733;200;0.028;0.028
1519327245.753;200;0.068;0.068
1519327245.753;200;0.048;0.048
1519327245.777;200;0.039;0.039
1519327245.777;200;0.044;0.044
1519327245.791;200;0.038;0.038
1519327245.791;200;0.037;0.037
1519327245.813;200;0.025;0.025
1519327245.851;200;0.060;0.060
1519327245.851;200;0.072;0.072
1519327245.851;200;0.060;0.060
1519327245.889;200;0.038;0.038
1519327245.889;200;0.052;0.052
1519327245.890;200;0.039;0.039
1519327245.890;200;0.039;0.039
1519327245.918;200;0.028;0.028
1519327245.918;200;0.028;0.028
1519327245.938;200;0.048;0.048
1519327245.938;200;0.048;0.048
1519327245.961;200;0.038;0.038
1519327245.994;200;0.056;0.056
1519327245.994;200;0.056;0.056
1519327245.994;200;0.056;0.056
1519327246.049;200;0.076;0.076
1519327246.049;200;0.055;0.055
1519327246.049;200;0.055;0.055
1519327246.049;200;0.055;0.055
1519327246.096;200;0.047;0.047
1519327246.097;200;0.048;0.048
1519327246.098;200;0.049;0.049
1519327246.107;200;0.058;0.058
1519327246.147;200;0.049;0.049
1519327246.147;200;0.050;0.050
1519327246.147;200;0.040;0.040
1519327246.147;200;0.050;0.050
1519327246.175;200;0.028;0.028
1519327246.175;200;0.028;0.028
1519327246.195;200;0.048;0.048
1519327246.195;200;0.048;0.048
1519327246.221;200;0.046;0.046
1519327246.221;200;0.041;0.041
1519327246.241;200;0.046;0.046
1519327246.241;200;0.044;0.044
1519327246.273;200;0.032;0.032
1519327246.273;200;0.043;0.043
1519327246.293;200;0.052;0.052
1519327246.293;200;0.070;0.070
1519327246.319;200;0.031;0.031
1519327246.319;200;0.040;0.040
1519327246.339;200;0.045;0.045
1519327246.339;200;0.045;0.045
1519327246.373;200;0.036;0.036
1519327246.373;200;0.044;0.044
1519327246.393;200;0.054;0.054
1519327246.393;200;0.052;0.052
1519327246.421;200;0.042;0.042
1519327246.441;200;0.048;0.048
1519327246.441;200;0.052;0.052
1519327246.441;200;0.048;0.048
1519327246.485;200;0.044;0.044
1519327246.485;200;0.056;0.056
1519327246.506;200;0.064;0.064
1519327246.506;200;0.065;0.065
1519327246.531;200;0.045;0.045
1519327246.531;200;0.043;0.043
1519327246.551;200;0.045;0.045
1519327246.551;200;0.044;0.044
1519327246.575;200;0.044;0.044
1519327246.575;200;0.038;0.038
1519327246.590;200;0.038;0.038
1519327246.590;200;0.039;0.039
1519327246.613;200;0.025;0.025
1519327246.651;200;0.061;0.061
1519327246.651;200;0.070;0.070
1519327246.651;200;0.061;0.061
1519327246.677;200;0.040;0.040
1519327246.691;200;0.038;0.038
1519327246.691;200;0.038;0.038
1519327246.701;200;0.048;0.048
1519327246.731;200;0.044;0.044
1519327246.731;200;0.040;0.040
1519327246.732;200;0.040;0.040
1519327246.777;200;0.075;0.075
1519327246.797;200;0.059;0.059
1519327246.797;200;0.065;0.065
1519327246.797;200;0.065;0.065
1519327246.823;200;0.025;0.025
1519327246.824;200;0.047;0.047
1519327246.845;200;0.048;0.048
1519327246.845;200;0.047;0.047
1519327246.877;200;0.032;0.032
1519327246.877;200;0.048;0.048
1519327246.897;200;0.073;0.073
1519327246.898;200;0.053;0.053
1519327246.922;200;0.040;0.040
1519327246.927;200;0.048;0.048
1519327246.943;200;0.046;0.046
1519327246.943;200;0.045;0.045
1519327246.965;200;0.036;0.036
1519327246.965;200;0.032;0.032
1519327246.983;200;0.040;0.040
1519327246.983;200;0.040;0.040
1519327247.022;200;0.040;0.040
1519327247.022;200;0.042;0.042
1519327247.026;200;0.039;0.039
1519327247.032;200;0.049;0.049
1519327247.062;200;0.025;0.025
1519327247.062;200;0.030;0.030
1519327247.062;200;0.033;0.033
1519327247.072;200;0.040;0.040
1519327247.112;200;0.030;0.030
1519327247.112;200;0.040;0.040
1519327247.113;200;0.033;0.033
1519327247.122;200;0.035;0.035
1519327247.136;200;0.023;0.023
1519327247.173;200;0.044;0.044
1519327247.183;200;0.045;0.045
1519327247.183;200;0.050;0.050
1519327247.184;200;0.048;0.048
1519327247.229;200;0.050;0.050
1519327247.229;200;0.045;0.045
1519327247.229;200;0.041;0.041
1519327247.229;200;0.045;0.045
1519327247.278;200;0.046;0.046
1519327247.278;200;0.049;0.049
1519327247.278;200;0.049;0.049
1519327247.285;200;0.047;0.047
1519327247.328;200;0.048;0.048
1519327247.328;200;0.050;0.050
1519327247.349;200;0.060;0.060
1519327247.349;200;0.067;0.067
1519327247.374;200;0.046;0.046
1519327247.374;200;0.044;0.044
1519327247.394;200;0.045;0.045
1519327247.394;200;0.045;0.045
1519327247.417;200;0.038;0.038
1519327247.455;200;0.081;0.081
1519327247.455;200;0.061;0.061
1519327247.455;200;0.061;0.061
1519327247.482;200;0.053;0.053
1519327247.495;200;0.038;0.038
1519327247.496;200;0.039;0.039
1519327247.505;200;0.048;0.048
1519327247.535;200;0.053;0.053
1519327247.536;200;0.041;0.041
1519327247.536;200;0.040;0.040
1519327247.545;200;0.040;0.040
1519327247.565;200;0.029;0.029
1519327247.565;200;0.029;0.029
1519327247.586;200;0.049;0.049
1519327247.586;200;0.040;0.040
1519327247.611;200;0.029;0.029
1519327247.611;200;0.031;0.031
1519327247.631;200;0.043;0.043
1519327247.631;200;0.045;0.045
1519327247.658;200;0.027;0.027
1519327247.659;200;0.030;0.030
1519327247.679;200;0.046;0.046
1519327247.679;200;0.041;0.041
1519327247.704;200;0.031;0.031
1519327247.704;200;0.025;0.025
1519327247.724;200;0.042;0.042
1519327247.724;200;0.037;0.037
1519327247.754;200;0.031;0.031
1519327247.755;200;0.024;0.024
1519327247.775;200;0.043;0.043
1519327247.775;200;0.038;0.038
1519327247.825;200;0.052;0.052
1519327247.825;200;0.043;0.043
1519327247.826;200;0.047;0.047
1519327247.826;200;0.038;0.038
1519327247.855;200;0.029;0.029
1519327247.856;200;0.027;0.027
1519327247.876;200;0.043;0.043
1519327247.876;200;0.038;0.038
1519327247.900;200;0.027;0.027
1519327247.912;200;0.033;0.033
1519327247.912;200;0.030;0.030
1519327247.922;200;0.033;0.033
1519327247.963;200;0.038;0.038
1519327247.973;200;0.044;0.044
1519327247.973;200;0.041;0.041
1519327247.973;200;0.036;0.036
1519327247.997;200;0.024;0.024
1519327248.011;200;0.032;0.032
1519327248.011;200;0.029;0.029
1519327248.021;200;0.033;0.033
1519327248.061;200;0.023;0.023
1519327248.061;200;0.037;0.037
1519327248.061;200;0.032;0.032
1519327248.072;200;0.040;0.040
1519327248.102;200;0.023;0.023
1519327248.102;200;0.028;0.028
1519327248.112;200;0.030;0.030
1519327248.123;200;0.036;0.036
1519327248.171;200;0.042;0.042
1519327248.171;200;0.048;0.048
1519327248.171;200;0.039;0.039
1519327248.181;200;0.043;0.043
1519327248.222;200;0.034;0.034
1519327248.222;200;0.049;0.049
1519327248.226;200;0.043;0.043
1519327248.232;200;0.052;0.052
1519327248.252;200;0.029;0.029
1519327248.274;200;0.042;0.042
1519327248.274;200;0.042;0.042
1519327248.280;200;0.042;0.042
1519327248.298;200;0.025;0.025
1519327248.314;200;0.035;0.035
1519327248.315;200;0.032;0.032
1519327248.324;200;0.036;0.036
1519327248.353;200;0.030;0.030
1519327248.363;200;0.034;0.034
1519327248.363;200;0.030;0.030
1519327248.373;200;0.035;0.035
1519327248.415;200;0.042;0.042
1519327248.415;200;0.035;0.035
1519327248.417;200;0.033;0.033
1519327248.425;200;0.037;0.037
1519327248.449;200;0.026;0.026
1519327248.464;200;0.026;0.026
1519327248.464;200;0.035;0.035
1519327248.464;200;0.030;0.030
1519327248.502;200;0.028;0.028
1519327248.512;200;0.033;0.033
1519327248.512;200;0.030;0.030
1519327248.522;200;0.035;0.035
1519327248.563;200;0.038;0.038
1519327248.563;200;0.034;0.034
1519327248.563;200;0.031;0.031
1519327248.573;200;0.036;0.036
1519327248.597;200;0.024;0.024
1519327248.615;200;0.035;0.035
1519327248.615;200;0.032;0.032
1519327248.625;200;0.038;0.038
1519327248.656;200;0.032;0.032
1519327248.655;200;0.026;0.026
1519327248.675;200;0.037;0.037
1519327248.676;200;0.043;0.043
1519327248.704;200;0.031;0.031
1519327248.722;200;0.040;0.040
1519327248.722;200;0.034;0.034
1519327248.722;200;0.043;0.043
1519327248.751;200;0.028;0.028
1519327248.761;200;0.032;0.032
1519327248.761;200;0.029;0.029
1519327248.771;200;0.033;0.033
1519327248.811;200;0.038;0.038
1519327248.811;200;0.029;0.029
1519327248.811;200;0.032;0.032
1519327248.821;200;0.033;0.033
1519327248.868;200;0.045;0.045
1519327248.868;200;0.039;0.039
1519327248.888;200;0.050;0.050
1519327248.888;200;0.056;0.056
1519327248.921;200;0.048;0.048
1519327248.921;200;0.041;0.041
1519327248.941;200;0.053;0.053
1519327248.941;200;0.053;0.053
1519327248.963;200;0.034;0.034
1519327248.977;200;0.053;0.053
1519327248.977;200;0.036;0.036
1519327248.988;200;0.047;0.047
1519327249.008;200;0.031;0.031
1519327249.008;200;0.029;0.029
1519327249.029;200;0.041;0.041
1519327249.029;200;0.041;0.041
1519327249.058;200;0.034;0.034
1519327249.058;200;0.029;0.029
1519327249.078;200;0.046;0.046
1519327249.078;200;0.040;0.040
1519327249.104;200;0.031;0.031
1519327249.124;200;0.037;0.037
1519327249.124;200;0.045;0.045
1519327249.134;200;0.052;0.052
1519327249.164;200;0.035;0.035
1519327249.164;200;0.026;0.026
1519327249.164;200;0.040;0.040
1519327249.175;200;0.041;0.041
1519327249.211;200;0.031;0.031
1519327249.211;200;0.038;0.038
1519327249.231;200;0.049;0.049
1519327249.231;200;0.043;0.043
1519327249.270;200;0.041;0.041
1519327249.270;200;0.033;0.033
1519327249.270;200;0.046;0.046
1519327249.281;200;0.048;0.048
1519327249.321;200;0.040;0.040
1519327249.321;200;0.048;0.048
1519327249.341;200;0.059;0.059
1519327249.341;200;0.052;0.052
1519327249.365;200;0.036;0.036
1519327249.365;200;0.042;0.042
1519327249.383;200;0.042;0.042
1519327249.383;200;0.042;0.042
1519327249.423;200;0.050;0.050
1519327249.433;200;0.046;0.046
1519327249.434;200;0.055;0.055
1519327249.434;200;0.051;0.051
1519327249.461;200;0.027;0.027
1519327249.461;200;0.038;0.038
1519327249.481;200;0.043;0.043
1519327249.481;200;0.046;0.046
1519327249.532;200;0.050;0.050
1519327249.532;200;0.052;0.052
1519327249.532;200;0.059;0.059
1519327249.532;200;0.043;0.043
1519327249.561;200;0.028;0.028
1519327249.561;200;0.028;0.028
1519327249.581;200;0.048;0.048
1519327249.581;200;0.043;0.043
1519327249.606;200;0.025;0.025
1519327249.606;200;0.033;0.033
1519327249.626;200;0.044;0.044
1519327249.627;200;0.039;0.039
1519327249.665;200;0.042;0.042
1519327249.665;200;0.027;0.027
1519327249.665;200;0.033;0.033
1519327249.665;200;0.036;0.036
1519327249.713;200;0.039;0.039
1519327249.713;200;0.033;0.033
1519327249.713;200;0.031;0.031
1519327249.715;200;0.028;0.028
1519327249.761;200;0.038;0.038
1519327249.761;200;0.032;0.032
1519327249.781;200;0.049;0.049
1519327249.781;200;0.043;0.043
1519327249.807;200;0.033;0.033
1519327249.806;200;0.025;0.025
1519327249.827;200;0.045;0.045
1519327249.827;200;0.040;0.040
1519327249.850;200;0.027;0.027
1519327249.863;200;0.025;0.025
1519327249.863;200;0.034;0.034
1519327249.863;200;0.030;0.030
1519327249.902;200;0.029;0.029
1519327249.917;200;0.034;0.034
1519327249.917;200;0.038;0.038
1519327249.927;200;0.040;0.040
1519327249.958;200;0.025;0.025
1519327249.958;200;0.035;0.035
1519327249.958;200;0.028;0.028
1519327249.968;200;0.029;0.029
1519327250.012;200;0.039;0.039
1519327250.013;200;0.034;0.034
1519327250.013;200;0.024;0.024
1519327250.021;200;0.039;0.039
1519327250.062;200;0.039;0.039
1519327250.062;200;0.033;0.033
1519327250.063;200;0.030;0.030
1519327250.073;200;0.035;0.035
1519327250.098;200;0.025;0.025
1519327250.102;200;0.023;0.023
1519327250.131;200;0.044;0.044
1519327250.131;200;0.047;0.047
1519327250.157;200;0.028;0.028
1519327250.157;200;0.034;0.034
1519327250.178;200;0.041;0.041
1519327250.178;200;0.045;0.045
1519327250.242;200;0.063;0.063
1519327250.242;200;0.060;0.060
1519327250.242;200;0.069;0.069
1519327250.252;200;0.065;0.065
1519327250.292;200;0.050;0.050
1519327250.293;200;0.051;0.051
1519327250.293;200;0.040;0.040
1519327250.293;200;0.051;0.051
1519327250.317;200;0.024;0.024
1519327250.317;200;0.024;0.024
1519327250.335;200;0.042;0.042
1519327250.335;200;0.042;0.042
1519327250.361;200;0.029;0.029
1519327250.361;200;0.031;0.031
1519327250.381;200;0.046;0.046
1519327250.381;200;0.044;0.044
1519327250.424;200;0.043;0.043
1519327250.424;200;0.044;0.044
1519327250.424;200;0.042;0.042
1519327250.434;200;0.046;0.046
1519327250.464;200;0.040;0.040
1519327250.464;200;0.034;0.034
1519327250.484;200;0.046;0.046
1519327250.484;200;0.051;0.051
1519327250.509;200;0.036;0.036
1519327250.510;200;0.029;0.029
1519327250.530;200;0.046;0.046
1519327250.530;200;0.042;0.042
1519327250.571;200;0.048;0.048
1519327250.591;200;0.062;0.062
1519327250.591;200;0.054;0.054
1519327250.591;200;0.058;0.058
1519327250.623;200;0.050;0.050
1519327250.624;200;0.032;0.032
1519327250.624;200;0.032;0.032
1519327250.633;200;0.041;0.041
1519327250.653;200;0.029;0.029
1519327250.654;200;0.024;0.024
1519327250.674;200;0.041;0.041
1519327250.674;200;0.036;0.036
1519327250.705;200;0.032;0.032
1519327250.704;200;0.025;0.025
1519327250.722;200;0.034;0.034
1519327250.722;200;0.039;0.039
1519327250.748;200;0.025;0.025
1519327250.763;200;0.030;0.030
1519327250.763;200;0.034;0.034
1519327250.773;200;0.035;0.035
1519327250.824;200;0.051;0.051
1519327250.833;200;0.045;0.045
1519327250.834;200;0.054;0.054
1519327250.835;200;0.052;0.052
1519327250.861;200;0.037;0.037
1519327250.901;200;0.067;0.067
1519327250.902;200;0.067;0.067
1519327250.902;200;0.064;0.064
1519327250.929;200;0.056;0.056
1519327250.969;200;0.067;0.067
1519327250.969;200;0.067;0.067
1519327250.969;200;0.067;0.067
1519327250.979;200;0.050;0.050
1519327250.999;200;0.029;0.029
1519327250.999;200;0.029;0.029
1519327251.021;200;0.042;0.042
1519327251.021;200;0.051;0.051
1519327251.046;200;0.046;0.046
1519327251.046;200;0.046;0.046
1519327251.066;200;0.043;0.043
1519327251.066;200;0.045;0.045
1519327251.089;200;0.043;0.043
1519327251.089;200;0.043;0.043
1519327251.107;200;0.033;0.033
1519327251.107;200;0.041;0.041
1519327251.162;200;0.055;0.055
1519327251.162;200;0.073;0.073
1519327251.163;200;0.074;0.074
1519327251.172;200;0.049;0.049
1519327251.213;200;0.040;0.040
1519327251.213;200;0.050;0.050
1519327251.213;200;0.050;0.050
1519327251.213;200;0.050;0.050
1519327251.244;200;0.031;0.031
1519327251.244;200;0.031;0.031
1519327251.257;200;0.043;0.043
1519327251.295;200;0.072;0.072
1519327251.295;200;0.051;0.051
1519327251.295;200;0.050;0.050
1519327251.326;200;0.069;0.069
1519327251.341;200;0.044;0.044
1519327251.351;200;0.054;0.054
1519327251.351;200;0.054;0.054
1519327251.378;200;0.052;0.052
1519327251.399;200;0.048;0.048
1519327251.399;200;0.058;0.058
1519327251.399;200;0.048;0.048
1519327251.424;200;0.046;0.046
1519327251.464;200;0.065;0.065
1519327251.465;200;0.065;0.065
1519327251.465;200;0.066;0.066
1519327251.475;200;0.051;0.051
1519327251.502;200;0.037;0.037
1519327251.525;200;0.060;0.060
1519327251.525;200;0.050;0.050
1519327251.525;200;0.060;0.060
1519327251.535;200;0.033;0.033
1519327251.565;200;0.040;0.040
1519327251.566;200;0.040;0.040
1519327251.566;200;0.040;0.040
1519327251.576;200;0.040;0.040
1519327251.606;200;0.040;0.040
1519327251.606;200;0.040;0.040
1519327251.606;200;0.040;0.040
1519327251.616;200;0.033;0.033
1519327251.636;200;0.030;0.030
1519327251.636;200;0.030;0.030
1519327251.646;200;0.040;0.040
1519327251.676;200;0.040;0.040
1519327251.681;200;0.049;0.049
1519327251.696;200;0.050;0.050
1519327251.696;200;0.059;0.059
1519327251.725;200;0.043;0.043
1519327251.725;200;0.044;0.044
1519327251.745;200;0.048;0.048
1519327251.745;200;0.048;0.048
1519327251.768;200;0.035;0.035
1519327251.768;200;0.039;0.039
1519327251.787;200;0.042;0.042
1519327251.787;200;0.042;0.042
1519327251.809;200;0.027;0.027
1519327251.847;200;0.068;0.068
1519327251.847;200;0.060;0.060
1519327251.847;200;0.059;0.059
1519327251.877;200;0.045;0.045
1519327251.877;200;0.028;0.028
1519327251.897;200;0.050;0.050
1519327251.897;200;0.050;0.050
1519327251.923;200;0.036;0.036
1519327251.923;200;0.041;0.041
1519327251.943;200;0.046;0.046
1519327251.943;200;0.046;0.046
1519327251.973;200;0.035;0.035
1519327251.973;200;0.040;0.040
1519327251.994;200;0.051;0.051
1519327251.994;200;0.051;0.051
1519327252.021;200;0.033;0.033
1519327252.021;200;0.027;0.027
1519327252.041;200;0.047;0.047
1519327252.041;200;0.059;0.059
1519327252.069;200;0.032;0.032
1519327252.069;200;0.046;0.046
1519327252.089;200;0.047;0.047
1519327252.089;200;0.047;0.047
1519327252.117;200;0.044;0.044
1519327252.138;200;0.049;0.049
1519327252.138;200;0.049;0.049
1519327252.138;200;0.049;0.049
1519327252.161;200;0.038;0.038
1519327252.199;200;0.061;0.061
1519327252.199;200;0.061;0.061
1519327252.199;200;0.061;0.061
1519327252.244;200;0.044;0.044
1519327252.244;200;0.071;0.071
1519327252.244;200;0.044;0.044
1519327252.254;200;0.055;0.055
1519327252.314;200;0.069;0.069
1519327252.314;200;0.069;0.069
1519327252.314;200;0.069;0.069
1519327252.324;200;0.070;0.070
1519327252.364;200;0.050;0.050
1519327252.364;200;0.040;0.040
1519327252.365;200;0.051;0.051
1519327252.365;200;0.051;0.051
1519327252.393;200;0.028;0.028
1519327252.393;200;0.028;0.028
1519327252.414;200;0.049;0.049
1519327252.414;200;0.049;0.049
1519327252.449;200;0.056;0.056
1519327252.449;200;0.056;0.056
1519327252.469;200;0.055;0.055
1519327252.470;200;0.056;0.056
1519327252.495;200;0.045;0.045
1519327252.525;200;0.055;0.055
1519327252.525;200;0.076;0.076
1519327252.526;200;0.056;0.056
1519327252.536;200;0.041;0.041
1519327252.557;200;0.032;0.032
1519327252.557;200;0.031;0.031
1519327252.596;200;0.071;0.071
1519327252.596;200;0.060;0.060
1519327252.606;200;0.049;0.049
1519327252.646;200;0.089;0.089
1519327252.646;200;0.050;0.050
1519327252.646;200;0.040;0.040
1519327252.646;200;0.050;0.050
1519327252.694;200;0.048;0.048
1519327252.694;200;0.048;0.048
1519327252.694;200;0.047;0.047
1519327252.694;200;0.048;0.048
1519327252.737;200;0.042;0.042
1519327252.737;200;0.042;0.042
1519327252.737;200;0.042;0.042
