timestamp;status;request_time;upstream_response_time
1519325263.241;200;0.029;0.029
1519325263.241;200;0.030;0.030
1519325263.261;200;0.039;0.039
1519325263.262;200;0.051;0.051
1519325263.287;200;0.035;0.035
1519325263.287;200;0.030;0.030
1519325263.307;200;0.045;0.045
1519325263.307;200;0.045;0.045
1519325263.330;200;0.029;0.029
1519325263.369;200;0.062;0.062
1519325263.369;200;0.062;0.062
1519325263.369;200;0.062;0.062
1519325263.415;200;0.064;0.064
1519325263.415;200;0.046;0.046
1519325263.415;200;0.046;0.046
1519325263.425;200;0.056;0.056
1519325263.445;200;0.030;0.030
1519325263.465;200;0.050;0.050
1519325263.465;200;0.050;0.050
1519325263.485;200;0.060;0.060
1519325263.485;200;0.034;0.034
1519325263.505;200;0.040;0.040
1519325263.506;200;0.041;0.041
1519325263.534;200;0.027;0.027
1519325263.534;200;0.032;0.032
1519325263.554;200;0.069;0.069
1519325263.554;200;0.049;0.049
1519325263.596;200;0.044;0.044
1519325263.596;200;0.041;0.041
1519325263.597;200;0.043;0.043
1519325263.606;200;0.049;0.049
1519325263.626;200;0.029;0.029
1519325263.627;200;0.030;0.030
1519325263.646;200;0.045;0.045
1519325263.647;200;0.041;0.041
1519325263.675;200;0.033;0.033
1519325263.676;200;0.049;0.049
1519325263.683;200;0.031;0.031
1519325263.693;200;0.036;0.036
1519325263.703;200;0.027;0.027
1519325263.714;200;0.022;0.022
1519325263.733;200;0.026;0.026
1519325263.733;200;0.030;0.030
1519325263.733;200;0.031;0.031
1519325263.781;200;0.039;0.039
1519325263.781;200;0.034;0.034
1519325263.781;200;0.030;0.030
1519325263.790;200;0.032;0.032
1519325263.830;200;0.029;0.029
1519325263.830;200;0.033;0.033
1519325263.830;200;0.038;0.038
1519325263.850;200;0.043;0.043
1519325263.879;200;0.037;0.037
1519325263.880;200;0.033;0.033
1519325263.900;200;0.048;0.048
1519325263.900;200;0.043;0.043
1519325263.926;200;0.029;0.029
1519325263.926;200;0.034;0.034
1519325263.946;200;0.045;0.045
1519325263.946;200;0.039;0.039
1519325263.966;200;0.024;0.024
1519325263.982;200;0.025;0.025
1519325263.982;200;0.035;0.035
1519325263.982;200;0.031;0.031
1519325264.022;200;0.029;0.029
1519325264.023;200;0.025;0.025
1519325264.045;200;0.044;0.044
1519325264.046;200;0.040;0.040
1519325264.094;200;0.052;0.052
1519325264.114;200;0.057;0.057
1519325264.115;200;0.068;0.068
1519325264.115;200;0.063;0.063
1519325264.138;200;0.043;0.043
1519325264.138;200;0.023;0.023
1519325264.156;200;0.041;0.041
1519325264.157;200;0.042;0.042
1519325264.182;200;0.025;0.025
1519325264.182;200;0.040;0.040
1519325264.202;200;0.045;0.045
1519325264.202;200;0.045;0.045
1519325264.230;200;0.033;0.033
1519325264.270;200;0.077;0.077
1519325264.271;200;0.069;0.069
1519325264.271;200;0.064;0.064
1519325264.312;200;0.064;0.064
1519325264.312;200;0.041;0.041
1519325264.312;200;0.041;0.041
1519325264.322;200;0.051;0.051
1519325264.362;200;0.049;0.049
1519325264.362;200;0.050;0.050
1519325264.362;200;0.040;0.040
1519325264.362;200;0.049;0.049
1519325264.391;200;0.029;0.029
1519325264.391;200;0.029;0.029
1519325264.411;200;0.049;0.049
1519325264.411;200;0.049;0.049
1519325264.438;200;0.031;0.031
1519325264.439;200;0.047;0.047
1519325264.459;200;0.048;0.048
1519325264.459;200;0.048;0.048
1519325264.488;200;0.046;0.046
1519325264.488;200;0.029;0.029
1519325264.503;200;0.046;0.046
1519325264.503;200;0.044;0.044
1519325264.526;200;0.029;0.029
1519325264.564;200;0.071;0.071
1519325264.565;200;0.062;0.062
1519325264.565;200;0.059;0.059
1519325264.613;200;0.065;0.065
1519325264.613;200;0.048;0.048
1519325264.613;200;0.048;0.048
1519325264.613;200;0.048;0.048
1519325264.662;200;0.049;0.049
1519325264.662;200;0.049;0.049
1519325264.662;200;0.049;0.049
1519325264.662;200;0.049;0.049
1519325264.690;200;0.028;0.028
1519325264.690;200;0.028;0.028
1519325264.710;200;0.048;0.048
1519325264.710;200;0.048;0.048
1519325264.737;200;0.045;0.045
1519325264.738;200;0.041;0.041
1519325264.758;200;0.048;0.048
1519325264.758;200;0.048;0.048
1519325264.786;200;0.044;0.044
1519325264.807;200;0.049;0.049
1519325264.807;200;0.049;0.049
1519325264.807;200;0.060;0.060
1519325264.834;200;0.043;0.043
1519325264.874;200;0.067;0.067
1519325264.875;200;0.068;0.068
1519325264.875;200;0.068;0.068
1519325264.885;200;0.043;0.043
1519325264.905;200;0.030;0.030
1519325264.905;200;0.030;0.030
1519325264.926;200;0.051;0.051
1519325264.926;200;0.034;0.034
1519325264.939;200;0.034;0.034
1519325264.956;200;0.049;0.049
1519325264.957;200;0.031;0.031
1519325264.984;200;0.041;0.041
1519325264.984;200;0.037;0.037
1519325265.001;200;0.044;0.044
1519325265.001;200;0.044;0.044
1519325265.050;200;0.053;0.053
1519325265.050;200;0.049;0.049
1519325265.071;200;0.079;0.079
1519325265.071;200;0.065;0.065
1519325265.094;200;0.043;0.043
1519325265.094;200;0.042;0.042
1519325265.112;200;0.040;0.040
1519325265.113;200;0.042;0.042
1519325265.167;200;0.066;0.066
1519325265.167;200;0.069;0.069
1519325265.167;200;0.054;0.054
1519325265.167;200;0.054;0.054
1519325265.196;200;0.029;0.029
1519325265.196;200;0.029;0.029
1519325265.216;200;0.049;0.049
1519325265.216;200;0.049;0.049
1519325265.242;200;0.046;0.046
1519325265.242;200;0.045;0.045
1519325265.262;200;0.045;0.045
1519325265.262;200;0.046;0.046
1519325265.286;200;0.039;0.039
1519325265.304;200;0.042;0.042
1519325265.304;200;0.042;0.042
1519325265.304;200;0.062;0.062
1519325265.339;200;0.032;0.032
1519325265.339;200;0.042;0.042
1519325265.359;200;0.055;0.055
1519325265.359;200;0.055;0.055
1519325265.390;200;0.033;0.033
1519325265.390;200;0.031;0.031
1519325265.390;200;0.043;0.043
1519325265.400;200;0.041;0.041
1519325265.430;200;0.033;0.033
1519325265.430;200;0.038;0.038
1519325265.431;200;0.024;0.024
1519325265.441;200;0.040;0.040
1519325265.490;200;0.048;0.048
1519325265.490;200;0.043;0.043
1519325265.490;200;0.039;0.039
1519325265.500;200;0.041;0.041
1519325265.530;200;0.033;0.033
1519325265.530;200;0.038;0.038
1519325265.531;200;0.030;0.030
1519325265.541;200;0.034;0.034
1519325265.597;200;0.055;0.055
1519325265.597;200;0.040;0.040
1519325265.597;200;0.050;0.050
1519325265.597;200;0.046;0.046
1519325265.640;200;0.039;0.039
1519325265.650;200;0.053;0.053
1519325265.650;200;0.043;0.043
1519325265.650;200;0.053;0.053
1519325265.699;200;0.049;0.049
1519325265.699;200;0.049;0.049
1519325265.699;200;0.042;0.042
1519325265.699;200;0.047;0.047
1519325265.729;200;0.030;0.030
1519325265.729;200;0.030;0.030
1519325265.749;200;0.048;0.048
1519325265.749;200;0.042;0.042
1519325265.780;200;0.038;0.038
1519325265.780;200;0.033;0.033
1519325265.800;200;0.048;0.048
1519325265.800;200;0.043;0.043
1519325265.822;200;0.025;0.025
1519325265.822;200;0.030;0.030
1519325265.840;200;0.034;0.034
1519325265.840;200;0.039;0.039
1519325265.867;200;0.025;0.025
1519325265.882;200;0.030;0.030
1519325265.883;200;0.036;0.036
1519325265.893;200;0.037;0.037
1519325265.915;200;0.023;0.023
1519325265.939;200;0.037;0.037
1519325265.939;200;0.042;0.042
1519325265.943;200;0.037;0.037
1519325265.981;200;0.034;0.034
1519325265.981;200;0.039;0.039
1519325265.982;200;0.031;0.031
1519325265.991;200;0.034;0.034
1519325266.024;200;0.031;0.031
1519325266.025;200;0.028;0.028
1519325266.049;200;0.047;0.047
1519325266.049;200;0.042;0.042
1519325266.080;200;0.038;0.038
1519325266.080;200;0.023;0.023
1519325266.080;200;0.033;0.033
1519325266.090;200;0.038;0.038
1519325266.125;200;0.027;0.027
1519325266.126;200;0.034;0.034
1519325266.145;200;0.038;0.038
1519325266.146;200;0.045;0.045
1519325266.170;200;0.028;0.028
1519325266.183;200;0.036;0.036
1519325266.183;200;0.026;0.026
1519325266.184;200;0.033;0.033
1519325266.230;200;0.038;0.038
1519325266.230;200;0.029;0.029
1519325266.230;200;0.023;0.023
1519325266.230;200;0.033;0.033
1519325266.281;200;0.030;0.030
1519325266.281;200;0.034;0.034
1519325266.281;200;0.039;0.039
1519325266.291;200;0.035;0.035
1519325266.331;200;0.039;0.039
1519325266.331;200;0.030;0.030
1519325266.331;200;0.034;0.034
1519325266.354;200;0.046;0.046
1519325266.373;200;0.030;0.030
1519325266.373;200;0.026;0.026
1519325266.393;200;0.037;0.037
1519325266.393;200;0.042;0.042
1519325266.431;200;0.034;0.034
1519325266.432;200;0.039;0.039
1519325266.435;200;0.033;0.033
1519325266.445;200;0.038;0.038
1519325266.471;200;0.029;0.029
1519325266.471;200;0.024;0.024
1519325266.491;200;0.034;0.034
1519325266.491;200;0.040;0.040
1519325266.532;200;0.041;0.041
1519325266.532;200;0.034;0.034
1519325266.532;200;0.031;0.031
1519325266.542;200;0.035;0.035
1519325266.590;200;0.048;0.048
1519325266.590;200;0.043;0.043
1519325266.590;200;0.039;0.039
1519325266.600;200;0.043;0.043
1519325266.630;200;0.033;0.033
1519325266.630;200;0.023;0.023
1519325266.630;200;0.037;0.037
1519325266.641;200;0.039;0.039
1519325266.675;200;0.033;0.033
1519325266.675;200;0.028;0.028
1519325266.690;200;0.032;0.032
1519325266.690;200;0.039;0.039
1519325266.730;200;0.029;0.029
1519325266.730;200;0.038;0.038
1519325266.730;200;0.032;0.032
1519325266.740;200;0.034;0.034
1519325266.778;200;0.036;0.036
1519325266.778;200;0.031;0.031
1519325266.798;200;0.041;0.041
1519325266.798;200;0.047;0.047
1519325266.829;200;0.036;0.036
1519325266.829;200;0.032;0.032
1519325266.849;200;0.042;0.042
1519325266.849;200;0.047;0.047
1519325266.875;200;0.033;0.033
1519325266.895;200;0.043;0.043
1519325266.895;200;0.048;0.048
1519325266.901;200;0.044;0.044
1519325266.924;200;0.032;0.032
1519325266.925;200;0.028;0.028
1519325266.934;200;0.033;0.033
1519325266.945;200;0.038;0.038
1519325266.974;200;0.031;0.031
1519325266.974;200;0.027;0.027
1519325266.994;200;0.038;0.038
1519325266.994;200;0.043;0.043
1519325267.028;200;0.035;0.035
1519325267.028;200;0.031;0.031
1519325267.047;200;0.046;0.046
1519325267.047;200;0.040;0.040
1519325267.069;200;0.027;0.027
1519325267.084;200;0.032;0.032
1519325267.085;200;0.038;0.038
1519325267.095;200;0.038;0.038
1519325267.139;200;0.047;0.047
1519325267.140;200;0.042;0.042
1519325267.140;200;0.039;0.039
1519325267.150;200;0.044;0.044
1519325267.170;200;0.028;0.028
1519325267.190;200;0.043;0.043
1519325267.190;200;0.039;0.039
1519325267.200;200;0.043;0.043
1519325267.225;200;0.033;0.033
1519325267.226;200;0.029;0.029
1519325267.245;200;0.044;0.044
1519325267.246;200;0.040;0.040
1519325267.274;200;0.027;0.027
1519325267.277;200;0.035;0.035
1519325267.294;200;0.042;0.042
1519325267.295;200;0.038;0.038
1519325267.330;200;0.038;0.038
1519325267.330;200;0.029;0.029
1519325267.330;200;0.033;0.033
1519325267.338;200;0.031;0.031
1519325267.350;503;0.003;0.003
1519325267.353;503;0.002;0.002
1519325267.359;503;0.002;0.002
1519325267.368;200;0.026;0.026
1519325267.420;200;0.027;0.027
1519325267.420;200;0.023;0.023
1519325267.435;200;0.029;0.029
1519325267.435;200;0.033;0.033
1519325267.481;200;0.039;0.039
1519325267.481;200;0.033;0.033
1519325267.482;200;0.031;0.031
1519325267.491;200;0.035;0.035
1519325267.530;200;0.038;0.038
1519325267.531;200;0.029;0.029
1519325267.531;200;0.033;0.033
1519325267.552;200;0.045;0.045
1519325267.578;200;0.027;0.027
1519325267.578;200;0.035;0.035
1519325267.578;200;0.031;0.031
1519325267.588;200;0.031;0.031
1519325267.619;200;0.027;0.027
1519325267.631;200;0.034;0.034
1519325267.631;200;0.029;0.029
1519325267.641;200;0.034;0.034
1519325267.675;200;0.028;0.028
1519325267.675;200;0.032;0.032
1519325267.695;200;0.044;0.044
1519325267.695;200;0.038;0.038
1519325267.731;200;0.034;0.034
1519325267.731;200;0.038;0.038
1519325267.741;200;0.040;0.040
1519325267.751;200;0.044;0.044
1519325267.771;200;0.029;0.029
1519325267.771;200;0.024;0.024
1519325267.791;200;0.035;0.035
1519325267.791;200;0.040;0.040
1519325267.839;200;0.046;0.046
1519325267.839;200;0.038;0.038
1519325267.840;200;0.043;0.043
1519325267.840;200;0.034;0.034
1519325267.865;200;0.023;0.023
1519325267.880;200;0.033;0.033
1519325267.880;200;0.027;0.027
1519325267.880;200;0.023;0.023
1519325267.917;200;0.025;0.025
1519325267.929;200;0.027;0.027
1519325267.930;200;0.033;0.033
1519325267.940;200;0.033;0.033
1519325267.967;200;0.025;0.025
1519325267.970;200;0.023;0.023
1519325267.986;200;0.029;0.029
1519325267.998;200;0.045;0.045
1519325268.017;200;0.025;0.025
